cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
2869,4115000,3095000,1,0.014067,20.792482376098633,1,5,3
2280,4075000,3185000,4,0.014184,20.115142822265625,2,102,3
3061,4085000,3065000,2,0.056313,21.780841827392575,2,140,3
2603,4055000,3135000,1,0.002088,21.89155387878418,3,245,3
2999,4115000,3075000,1,0.006237,19.73788833618164,3,306,3
2281,4085000,3185000,1,0.024471,20.305694580078125,4,377,3
3062,4095000,3065000,1,0.00324,18.87165641784668,4,397,3
2796,4035000,3105000,20,0.012213,19.170700073242188,4,442,3
2796,4035000,3105000,1,0.008154,19.083269119262695,5,527,3
2864,4065000,3095000,1,0.00801,20.320716857910156,6,578,3
2668,4055000,3125000,2,0.001035,19.808361053466797,7,636,3
3062,4095000,3065000,1,0.017028,18.314794540405273,9,774,3
2539,4065000,3145000,1,9.45e-4,20.101539611816406,10,929,3
2214,4065000,3195000,4,1.17e-4,18.532094955444336,11,962,3
2864,4065000,3095000,1,4.5e-4,19.62278938293457,12,1058,3
2477,4095000,3155000,1,3.96e-4,19.34418678283691,12,1072,3
2801,4085000,3105000,3,2.97e-4,18.674551010131836,16,1240,3
2278,4055000,3185000,2,0.002484,19.64274024963379,17,1292,3
2343,4055000,3175000,5,0.002781,19.218673706054688,17,1329,3
2412,4095000,3165000,1,0.005544,20.519929885864254,17,1356,3
2737,4095000,3115000,1,5.31e-4,18.72568702697754,17,1365,3
2411,4085000,3165000,9,7.02e-4,20.97447204589844,18,1416,3
2734,4065000,3115000,1,0.002997,18.430843353271484,18,1418,3
2673,4105000,3125000,1,0.003573,20.887922286987305,18,1422,3
2603,4055000,3135000,1,0.00891,18.655935287475582,18,1453,3
2998,4105000,3075000,1,0.014274,20.340744018554688,19,1501,3
2927,4045000,3085000,2,0.006633,19.67455291748047,19,1518,3
2798,4055000,3105000,1,0.007137,19.47199821472168,20,1547,3
2797,4045000,3105000,1,0.006894,22.67129898071289,20,1568,3
2995,4075000,3075000,5,0.01071,17.900798797607422,22,1681,3
2539,4065000,3145000,1,0.004473,21.09209632873535,22,1686,3
2865,4075000,3095000,708,0.015003,17.724578857421875,22,1695,3
2867,4095000,3095000,1,0.008586,19.016834259033203,22,1737,3
2540,4075000,3145000,1,5.58e-4,20.678009033203125,23,1749,3
2669,4065000,3125000,2,0.125163,21.22803497314453,24,1853,3
2410,4075000,3165000,4,2.52e-4,20.465150833129883,24,1854,3
2930,4075000,3085000,1,0.001134,20.63209342956543,24,1862,3
2798,4055000,3105000,4,4.5e-4,19.41423988342285,25,1893,3
2866,4085000,3095000,1,0.001854,19.476816177368164,25,1894,3
2670,4075000,3125000,3,0.003132,18.033721923828125,25,1903,3
2409,4065000,3165000,1,0.002034,20.349191665649418,25,1910,3
2542,4095000,3145000,2,0.014319,20.02971076965332,25,1964,3
2539,4065000,3145000,5,0.005463,18.57810401916504,25,1976,3
2863,4055000,3095000,1,9.54e-4,21.610820770263672,26,2018,3
2474,4065000,3155000,2,0.012654,21.233131408691406,27,2064,3
2865,4075000,3095000,1,1.35e-4,19.874765396118164,28,2140,3
2798,4055000,3105000,2,0.021168,19.449405670166016,29,2183,3
2669,4065000,3125000,2,0.002808,19.54853248596191,29,2208,3
2281,4085000,3185000,3,0.00225,20.68649673461914,29,2215,3
2930,4075000,3085000,2,9.9e-5,18.677125930786133,31,2299,3
2603,4055000,3135000,1,0.003708,18.30574607849121,31,2348,3
2803,4105000,3105000,2,7.65e-4,21.617895126342773,31,2368,3
2669,4065000,3125000,1,0.002448,21.032182693481445,31,2391,3
2412,4095000,3165000,1,0.0027,18.34821891784668,32,2474,3
2803,4105000,3105000,1,0.015003,19.422056198120117,32,2490,3
2539,4065000,3145000,1,0.016074,20.4432373046875,33,2540,3
2802,4095000,3105000,1,0.00153,19.26995086669922,33,2553,3
2603,4055000,3135000,4,0.004122,20.463348388671875,33,2602,3
2863,4055000,3095000,25,0.01557,18.76891326904297,34,2646,3
2801,4085000,3105000,1,0.010404,21.863525390625,34,2650,3
2929,4065000,3085000,4,0.014391,18.2335205078125,34,2659,3
2864,4065000,3095000,1,0.001152,19.695695877075195,35,2683,3
2798,4055000,3105000,1,0.001359,19.34518241882324,37,2729,3
2863,4055000,3095000,2,0.002763,21.22803497314453,37,2756,3
2343,4055000,3175000,1,0.006912,20.954614639282227,37,2782,3
2995,4075000,3075000,15,0.005193,18.628747940063477,37,2789,3
2216,4085000,3195000,1,0.112581,21.014986038208008,37,2798,3
2738,4105000,3115000,1,0.003285,19.692768096923828,37,2830,3
2927,4045000,3085000,5,0.001998,21.780841827392575,37,2833,3
2933,4105000,3085000,1,0.029169,19.67340660095215,37,2845,3
2929,4065000,3085000,1,0.048393,19.07193946838379,38,2879,3
2673,4105000,3125000,2,0.037107,20.591320037841797,38,2908,3
2668,4055000,3125000,1,0.001377,18.71641540527344,39,2967,3
2864,4065000,3095000,1,0.002493,21.170969009399418,39,3052,3
2863,4055000,3095000,1,0.019737,20.310760498046875,40,3100,3
2668,4055000,3125000,12,0.027693,18.458431243896484,40,3164,3
2278,4055000,3185000,1,0.002142,19.01167678833008,40,3169,3
2995,4075000,3075000,16,4.77e-4,18.327373504638672,41,3222,3
2409,4065000,3165000,1,0.01197,18.571758270263672,42,3252,3
2214,4065000,3195000,3,0.002403,19.41852378845215,44,3349,3
2409,4065000,3165000,3,0.002106,20.218185424804688,45,3499,3
2344,4065000,3175000,1,0.024903,19.819801330566406,45,3509,3
2603,4055000,3135000,1,0.049185,23.08600425720215,47,3625,3
2929,4065000,3085000,1,0.007695,18.411582946777344,48,3675,3
2603,4055000,3135000,2,0.11619,20.209074020385746,48,3693,3
2476,4085000,3155000,1,0.001152,18.53998374938965,48,3701,3
2669,4065000,3125000,1,0.001908,18.818639755249023,49,3719,3
2541,4085000,3145000,1,0.06957,18.72569274902344,49,3731,3
2346,4085000,3175000,1,0.020052,19.075149536132812,52,3943,3
2732,4045000,3115000,5,0.022338,19.356929779052734,52,3986,3
2929,4065000,3085000,6,0.017874,19.083269119262695,52,3992,3
2605,4075000,3135000,2,5.94e-4,18.790464401245117,52,4008,3
2864,4065000,3095000,2,0.017442,18.72569274902344,52,4037,3
2802,4095000,3105000,2,0.018729,20.045068740844727,52,4045,3
2735,4075000,3115000,3,0.019836,22.525127410888672,52,4051,3
2863,4055000,3095000,1,0.003339,17.613862991333008,52,4054,3
2213,4055000,3195000,1,0.002133,18.548904418945312,52,4058,3
2869,4115000,3095000,2,0.048816,20.56778335571289,54,4154,3
2865,4075000,3095000,1,1.17e-4,20.340744018554688,56,4209,3
2215,4075000,3195000,2,0.007434,20.48007583618164,56,4221,3
2540,4075000,3145000,1,0.002205,21.106203079223633,58,4291,3
2931,4085000,3085000,1,0.001062,20.241823196411133,58,4306,3
2801,4085000,3105000,1,0.024363,20.628738403320312,59,4423,3
3062,4095000,3065000,1,0.045306,18.65553855895996,60,4497,3
3062,4095000,3065000,3,0.003051,18.59125709533691,63,4649,3
2929,4065000,3085000,1,0.001008,18.26045799255371,65,4805,3
2931,4085000,3085000,1,6.3e-5,21.014019012451172,65,4851,3
2539,4065000,3145000,3,4.23e-4,20.86037826538086,65,4852,3
2932,4095000,3085000,1,0.045846,20.02324485778809,66,4909,3
2802,4095000,3105000,1,0.006606,19.0063419342041,68,4952,3
2802,4095000,3105000,1,0.001998,19.79335021972656,70,5088,3
2864,4065000,3095000,4,0.060588,19.044588088989254,70,5092,3
2931,4085000,3085000,4,0.001575,21.968503952026367,71,5155,3
2927,4045000,3085000,1,0.010377,20.83591079711914,72,5210,3
2802,4095000,3105000,1,0.007659,19.55428695678711,74,5399,3
