cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
1636,4135000,3285000,8,2.43e-4,19.04533576965332,1,9,4
1715,4275000,3275000,1,0.011421,19.307727813720703,1,17,4
1334,4365000,3335000,2,4.05e-4,19.539989471435547,1,19,4
548,4305000,3455000,1,0.01233,19.82632827758789,1,23,4
1138,4355000,3365000,5,3.06e-4,20.25832176208496,1,30,4
546,4285000,3455000,2,9.54e-4,18.53998374938965,1,36,4
1784,4315000,3265000,3,0.010908,19.29561233520508,1,39,4
2422,4195000,3165000,1,7.11e-4,20.379785537719727,1,40,4
617,4345000,3445000,1,0.042174,19.72216033935547,1,46,4
1120,4175000,3365000,1,0.003402,17.219633102416992,1,59,4
2350,4125000,3175000,3,0.001143,21.72975730895996,1,62,4
619,4365000,3445000,1,3.51e-4,20.161426544189453,1,66,4
1198,4305000,3355000,6,0.022014,20.17558860778809,1,81,4
1325,4275000,3335000,2,5.13e-4,20.349191665649418,1,85,4
2163,4205000,3205000,1,2.43e-4,20.395206451416016,1,104,4
2217,4095000,3195000,1,0.002205,20.55435562133789,1,111,4
350,4275000,3485000,1,8.28e-4,19.004653930664062,1,114,4
2488,4205000,3155000,1,0.001629,20.57219886779785,1,116,4
2030,4175000,3225000,2,0.019323,17.945634841918945,2,124,4
1529,4365000,3305000,1,2.7e-4,21.507137298583984,2,128,4
1256,4235000,3345000,1,0.001503,19.449405670166016,2,142,4
1774,4215000,3265000,1,0.011493,22.59413719177246,2,147,4
416,4285000,3475000,1,8.82e-4,20.31710433959961,2,164,4
1580,4225000,3295000,1,0.004194,20.69976043701172,2,166,4
1255,4225000,3345000,1,0.001305,19.21653175354004,3,176,4
2220,4125000,3195000,4,0.009954,21.486488342285156,3,180,4
1443,4155000,3315000,10,0.00495,18.783369064331055,3,185,4
1581,4235000,3295000,1,0.022536,17.54290771484375,3,188,4
1706,4185000,3275000,26,0.004014,18.477067947387695,3,197,4
1063,4255000,3375000,1,6.75e-4,20.78902244567871,3,199,4
932,4245000,3395000,1,0.003024,20.712081909179688,3,200,4
353,4305000,3485000,39,0.003555,18.73931121826172,3,205,4
1137,4345000,3365000,1,0.002457,19.155424118041992,3,207,4
1521,4285000,3305000,1,0.002142,20.089815139770508,3,216,4
1571,4135000,3295000,1,6.3e-4,20.636730194091797,3,217,4
677,4295000,3435000,2,0.008415,18.94209861755371,3,220,4
2350,4125000,3175000,1,0.031662,20.07007598876953,3,223,4
2023,4105000,3225000,1,0.003114,20.31710433959961,3,230,4
675,4275000,3435000,7,0.031068,19.903579711914062,3,235,4
481,4285000,3465000,2,3.24e-4,20.165151596069336,3,238,4
1592,4345000,3295000,1,0.005697,20.28048324584961,3,253,4
1452,4245000,3315000,4,0.026649,21.67917823791504,3,254,4
1462,4345000,3315000,2,0.014094,19.91379737854004,3,256,4
617,4345000,3445000,1,0.006021,20.153793334960938,3,258,4
156,4285000,3515000,1,0.030789,20.78427505493164,3,259,4
2479,4115000,3155000,2,3.33e-4,20.89146614074707,3,261,4
479,4265000,3465000,2,0.09675,18.290437698364254,3,262,4
440,4525000,3475000,2,0.021294,21.403820037841797,3,270,4
1330,4325000,3335000,6,1.71e-4,21.705726623535156,4,275,4
1588,4305000,3295000,1,0.011277,18.548904418945312,4,281,4
2217,4095000,3195000,6,0.004059,20.336421966552734,4,284,4
1638,4155000,3285000,3,0.001287,20.96793556213379,4,286,4
1789,4365000,3265000,1,0.00306,22.378393173217773,4,298,4
1506,4135000,3305000,3,0.106659,18.235347747802734,4,302,4
939,4315000,3395000,1,0.002709,18.424100875854492,4,312,4
1182,4145000,3355000,5,0.01908,19.72263526916504,4,314,4
1769,4165000,3265000,1,0.018504,18.755695343017575,4,316,4
1378,4155000,3325000,1,0.015561,18.861555099487305,4,318,4
1709,4215000,3275000,3,0.002313,18.874406814575195,4,320,4
682,4345000,3435000,1,0.002106,19.573278427124023,4,321,4
1337,4395000,3335000,1,0.022482,18.25775718688965,4,324,4
1011,4385000,3385000,1,0.003753,18.594438552856445,4,325,4
223,4305000,3505000,2,0.003528,20.877376556396484,4,348,4
1529,4365000,3305000,1,0.002727,20.699485778808594,4,349,4
926,4185000,3395000,2,0.021492,20.16737174987793,4,350,4
415,4275000,3475000,1,0.113985,20.83051109313965,4,352,4
1520,4275000,3305000,3,0.020088,20.76157569885254,4,359,4
884,4415000,3405000,6,0.002457,20.220298767089844,4,360,4
1393,4305000,3325000,1,8.28e-4,18.136882781982425,4,362,4
617,4345000,3445000,2,0.001863,20.861404418945312,4,363,4
222,4295000,3505000,2,0.001764,20.926393508911133,4,364,4
1649,4265000,3285000,1,0.042174,19.40330696105957,4,366,4
1521,4285000,3305000,4,0.005274,17.933788299560547,4,379,4
2093,4155000,3215000,1,0.037287,18.87474250793457,4,380,4
1467,4395000,3315000,1,0.222408,20.440454483032227,4,391,4
1830,4125000,3255000,1,6.12e-4,20.022563934326172,4,395,4
2155,4125000,3205000,3,0.01557,19.494272232055664,5,397,4
1513,4205000,3305000,1,0.010224,20.442543029785156,5,398,4
1265,4325000,3345000,1,0.00612,18.92510032653809,5,399,4
755,4425000,3425000,1,0.005706,19.47199821472168,5,402,4
2094,4165000,3215000,1,0.003663,21.539093017578125,5,405,4
1405,4425000,3325000,4,0.008685,18.41486358642578,5,409,4
1402,4395000,3325000,1,4.5e-4,18.17344665527344,5,420,4
1782,4295000,3265000,1,9.63e-4,20.741846084594727,5,422,4
2231,4235000,3195000,3,0.001998,18.714569091796875,5,426,4
1194,4265000,3355000,2,0.025452,17.926265716552734,5,427,4
1119,4165000,3365000,1,0.010845,20.36396026611328,5,429,4
1650,4275000,3285000,1,0.011151,20.56632423400879,5,433,4
1392,4295000,3325000,1,0.020466,18.65047836303711,6,441,4
938,4305000,3395000,1,0.010575,18.926071166992188,6,457,4
1852,4345000,3255000,1,0.038898,18.118698120117188,6,465,4
812,4345000,3415000,1,0.021492,19.905317306518555,6,466,4
1898,4155000,3245000,6,7.56e-4,20.39573097229004,7,484,4
1646,4235000,3285000,1,0.007695,20.414430618286133,7,488,4
1010,4375000,3385000,1,6.12e-4,18.50687789916992,7,499,4
1405,4425000,3325000,3,0.033435,21.960229873657227,7,504,4
1448,4205000,3315000,2,0.002403,20.53567123413086,7,510,4
2156,4135000,3205000,1,0.002592,19.055654525756836,7,511,4
1134,4315000,3365000,2,0.001458,20.23732566833496,7,522,4
1131,4285000,3365000,2,6.21e-4,19.06433868408203,7,525,4
1392,4295000,3325000,1,0.035838,17.68270492553711,7,531,4
157,4295000,3515000,3,0.00261,21.816295623779297,7,535,4
415,4275000,3475000,2,0.004653,21.556299209594727,7,541,4
1710,4225000,3275000,1,0.008595,18.520444869995117,7,557,4
937,4295000,3395000,1,2.61e-4,20.621492385864254,7,559,4
2094,4165000,3215000,2,0.003429,20.37097549438477,7,560,4
1313,4155000,3335000,7,0.018765,20.926393508911133,7,562,4
1132,4295000,3365000,1,0.006003,21.212421417236328,7,564,4
1782,4295000,3265000,1,0.018585,19.06824493408203,7,603,4
1393,4305000,3325000,1,0.014814,19.795310974121097,7,618,4
872,4295000,3405000,1,0.014472,18.694660186767575,7,626,4
751,4385000,3425000,1,0.078507,19.373449325561523,8,645,4
2095,4175000,3215000,3,0.006489,20.13422584533691,8,654,4
940,4325000,3395000,1,0.002232,17.818553924560547,8,661,4
2353,4155000,3175000,1,8.1e-5,20.754825592041016,8,667,4
2154,4115000,3205000,4,0.010044,19.754297256469727,8,673,4
740,4275000,3425000,1,0.046665,18.17062187194824,8,679,4
1571,4135000,3295000,11,0.019746,19.390525817871097,8,692,4
1785,4325000,3265000,4,5.4e-4,20.75992202758789,8,700,4
2156,4135000,3205000,1,0.011358,20.209074020385746,8,702,4
1328,4305000,3335000,1,3.33e-4,21.41301727294922,8,710,4
1515,4225000,3305000,2,0.012465,17.413955688476562,8,711,4
1959,4115000,3235000,1,0.003204,19.915035247802734,8,713,4
1445,4175000,3315000,2,4.05e-4,19.16059303283691,8,722,4
1521,4285000,3305000,1,0.009279,20.736045837402344,8,729,4
1708,4205000,3275000,1,0.006705,18.65047836303711,8,737,4
1831,4135000,3255000,1,0.007659,19.272159576416016,8,740,4
755,4425000,3425000,1,0.029079,20.420825958251953,8,746,4
1122,4195000,3365000,1,0.041157,18.66741180419922,8,747,4
1200,4325000,3355000,2,0.039708,16.886524200439453,9,755,4
936,4285000,3395000,1,0.012654,18.327373504638672,9,760,4
480,4275000,3465000,7,1.44e-4,21.542219161987305,9,766,4
1720,4325000,3275000,1,0.004716,19.80810546875,9,775,4
1776,4235000,3265000,1,0.002475,19.66202735900879,9,788,4
1711,4235000,3275000,2,0.019728,21.486488342285156,9,792,4
1186,4185000,3355000,1,0.061767,20.07854461669922,10,794,4
349,4265000,3485000,31,0.011817,19.117122650146484,10,796,4
478,4255000,3465000,5,1.71e-4,19.336713790893555,10,806,4
2093,4155000,3215000,1,2.25e-4,20.280630111694336,10,811,4
479,4265000,3465000,4,0.003456,20.02971076965332,10,818,4
1783,4305000,3265000,5,0.080028,20.947582244873047,10,830,4
1405,4425000,3325000,2,1.44e-4,20.13422584533691,10,841,4
1332,4345000,3335000,1,0.004023,19.846134185791016,10,858,4
1521,4285000,3305000,12,0.01179,19.452449798583984,10,859,4
