cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
2515,4475000,3155000,1,0.021771,19.576824188232425,1,59,5
2447,4445000,3165000,1,0.039546,20.7630615234375,2,142,5
2514,4465000,3155000,2,0.011358,19.529924392700195,3,210,5
2381,4435000,3175000,1,0.007992,20.452661514282227,3,333,5
2644,4465000,3135000,1,0.017604,18.706581115722656,3,335,5
2184,4415000,3205000,1,1.98e-4,20.09199905395508,4,380,5
2579,4465000,3145000,1,0.001548,19.652355194091797,4,425,5
2643,4455000,3135000,3,0.023985,19.640399932861328,5,520,5
2647,4495000,3135000,2,0.013104,19.299480438232425,6,533,5
2515,4475000,3155000,11,4.77e-4,20.143959045410156,6,566,5
2580,4475000,3145000,5,0.071559,19.8207950592041,6,589,5
2251,4435000,3195000,5,0.059157,18.57541275024414,7,604,5
2642,4445000,3135000,2,0.033435,20.22382164001465,7,608,5
2185,4425000,3205000,1,0.078291,18.97719383239746,7,648,5
2380,4425000,3175000,1,0.015669,18.393783569335938,7,677,5
2642,4445000,3135000,1,0.024759,18.980724334716797,10,858,5
2514,4465000,3155000,1,0.009891,20.956005096435547,10,921,5
2710,4475000,3125000,4,0.005706,20.02911376953125,11,952,5
2383,4455000,3175000,1,4.32e-4,18.543058395385746,11,955,5
2645,4475000,3135000,1,0.003249,20.739505767822266,11,969,5
2248,4405000,3195000,1,0.041652,21.658843994140625,11,994,5
1990,4425000,3235000,1,4.14e-4,19.4229793548584,12,1043,5
2515,4475000,3155000,2,0.040644,19.534748077392575,13,1092,5
2774,4465000,3115000,1,0.01854,20.820629119873047,14,1161,5
2314,4415000,3185000,1,3.69e-4,20.018674850463867,17,1326,5
2313,4405000,3185000,1,0.004734,18.508771896362305,17,1379,5
2775,4475000,3115000,3,0.00225,19.05626106262207,18,1442,5
2647,4495000,3135000,1,0.06705,20.87270736694336,18,1449,5
2776,4485000,3115000,4,0.037701,19.656145095825195,19,1505,5
