cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
2121,4435000,3215000,4,0.010881,21.666542053222656,1,30,5
2380,4425000,3175000,1,0.011898,20.57826232910156,2,120,5
2121,4435000,3215000,1,7.02e-4,20.23732566833496,3,192,5
2314,4415000,3185000,1,0.011736,19.652355194091797,3,251,5
2380,4425000,3175000,1,0.016137,20.87149429321289,4,277,5
2774,4465000,3115000,1,0.008226,18.29529571533203,4,302,5
2711,4485000,3125000,1,5.13e-4,18.8896541595459,6,482,5
2644,4465000,3135000,1,0.001647,19.218673706054688,7,570,5
2317,4445000,3185000,1,0.009279,19.85811233520508,7,612,5
2710,4475000,3125000,1,0.016704,21.697973251342773,8,663,5
2647,4495000,3135000,25,0.02142,19.25248146057129,8,739,5
2252,4445000,3195000,1,9.63e-4,20.738265991210938,9,787,5
2446,4435000,3165000,8,0.004536,19.529924392700195,10,907,5
2314,4415000,3185000,4,0.003069,18.27950096130371,11,973,5
2576,4435000,3145000,1,0.001323,20.003217697143555,11,1019,5
2579,4465000,3145000,1,0.005778,19.38178825378418,13,1131,5
2578,4455000,3145000,2,0.048996,20.057395935058594,13,1152,5
2774,4465000,3115000,1,0.001944,22.475662231445312,13,1183,5
2579,4465000,3145000,2,0.047709,21.014019012451172,14,1290,5
2316,4435000,3185000,3,0.002799,20.47100257873535,15,1318,5
2250,4425000,3195000,1,2.79e-4,18.952211380004883,16,1459,5
2515,4475000,3155000,3,5.94e-4,20.518125534057617,16,1515,5
2118,4405000,3215000,1,0.001008,19.86259651184082,17,1598,5
2642,4445000,3135000,1,0.009531,20.484691619873047,17,1600,5
2711,4485000,3125000,3,0.016893,19.534748077392575,17,1654,5
2314,4415000,3185000,5,0.012357,20.23084259033203,18,1680,5
2450,4475000,3165000,1,0.013266,18.520347595214844,19,1721,5
2248,4405000,3195000,8,0.032967,19.87155532836914,19,1730,5
2712,4495000,3125000,1,2.88e-4,20.923704147338867,19,1731,5
2315,4425000,3185000,1,7.56e-4,19.417709350585938,19,1751,5
2645,4475000,3135000,1,0.003546,18.734153747558594,19,1804,5
2248,4405000,3195000,1,0.004257,20.418411254882812,20,1861,5
2314,4415000,3185000,1,2.7e-4,18.374662399291992,20,1864,5
2579,4465000,3145000,1,0.003204,18.198328018188477,20,1890,5
1989,4415000,3235000,2,0.001098,19.73376846313477,20,1922,5
2644,4465000,3135000,1,0.06183,18.82678985595703,22,2008,5
2312,4395000,3185000,4,0.016911,18.384220123291016,22,2024,5
2578,4455000,3145000,1,0.024786,19.127620697021484,22,2028,5
2514,4465000,3155000,4,0.033264,19.351293563842773,25,2236,5
2711,4485000,3125000,5,0.025623,18.07172966003418,25,2277,5
2182,4395000,3205000,2,0.066924,19.664615631103516,26,2359,5
2513,4455000,3155000,1,0.023913,18.401386260986328,26,2378,5
2581,4485000,3145000,1,0.003456,19.21880149841309,27,2409,5
2577,4445000,3145000,1,0.002439,20.42535400390625,27,2469,5
2449,4465000,3165000,1,0.033561,18.609622955322266,27,2511,5
2776,4485000,3115000,6,0.042174,21.53011703491211,28,2551,5
2710,4475000,3125000,1,0.050454,20.18575096130371,28,2562,5
2119,4415000,3215000,5,0.001296,19.66968536376953,28,2594,5
2450,4475000,3165000,7,0.005805,20.190948486328125,28,2613,5
2516,4485000,3155000,1,0.017028,20.330095291137695,28,2627,5
2383,4455000,3175000,8,0.020556,20.77240943908691,28,2678,5
2250,4425000,3195000,1,0.017199,20.260154724121097,29,2700,5
2182,4395000,3205000,1,0.014481,19.20179557800293,30,2744,5
2248,4405000,3195000,1,1.17e-4,17.61634063720703,32,2958,5
2121,4435000,3215000,1,0.009225,18.77894592285156,33,2986,5
2381,4435000,3175000,1,0.058203,19.97209358215332,34,3099,5
2382,4445000,3175000,1,0.0468,18.70978546142578,34,3101,5
2380,4425000,3175000,1,0.004131,17.831829071044922,34,3136,5
2383,4455000,3175000,3,0.010107,18.565807342529297,34,3139,5
2776,4485000,3115000,1,6.66e-4,18.999547958374023,34,3143,5
2185,4425000,3205000,7,0.119088,22.115650177001953,34,3173,5
2445,4425000,3165000,1,0.00495,20.16539192199707,35,3217,5
2645,4475000,3135000,1,0.003375,19.189462661743164,35,3329,5
2312,4395000,3185000,3,0.014103,20.896434783935547,38,3442,5
2776,4485000,3115000,1,0.016497,18.7680606842041,39,3503,5
2055,4425000,3225000,1,9.45e-4,19.39511489868164,39,3517,5
2774,4465000,3115000,4,0.002088,19.269134521484375,39,3519,5
2184,4415000,3205000,2,7.74e-4,19.236852645874023,39,3551,5
2246,4385000,3195000,1,0.001701,19.640668869018555,40,3640,5
2119,4415000,3215000,1,0.00117,20.078319549560547,40,3684,5
2643,4455000,3135000,1,0.066924,21.102783203125,41,3707,5
2250,4425000,3195000,1,0.001161,18.746723175048828,41,3730,5
2119,4415000,3215000,1,7.56e-4,21.288434982299805,41,3796,5
2647,4495000,3135000,1,0.162612,18.768062591552734,43,3872,5
2774,4465000,3115000,1,0.040644,20.71642684936523,46,4031,5
2709,4465000,3125000,3,0.056628,18.859867095947266,46,4060,5
2642,4445000,3135000,1,0.021798,21.17595672607422,46,4090,5
2576,4435000,3145000,2,5.94e-4,20.760643005371097,46,4105,5
2581,4485000,3145000,8,0.016641,20.847396850585938,46,4108,5
2511,4435000,3155000,1,0.002232,18.906518936157227,47,4151,5
2450,4475000,3165000,1,0.014184,17.613862991333008,47,4184,5
2252,4445000,3195000,2,0.002682,19.79781913757324,47,4225,5
2054,4415000,3225000,1,0.01143,20.824604034423828,48,4288,5
2184,4415000,3205000,1,0.004707,17.984638214111328,49,4450,5
