cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
4837,4295000,2795000,2,0.00144,20.211345672607425,1,5,11
4538,4555000,2845000,1,3.87e-4,19.11332893371582,1,8,11
3223,4405000,3045000,1,7.38e-4,19.360395431518555,1,13,11
4211,4535000,2895000,1,2.61e-4,18.520347595214844,1,24,11
4542,4595000,2845000,2,0.002043,21.60333824157715,1,27,11
4709,4315000,2815000,4,0.002286,17.730480194091797,1,31,11
3107,4545000,3065000,1,4.5e-4,18.38806533813477,1,38,11
3355,4425000,3025000,9,0.013806,19.992008209228516,1,42,11
3236,4535000,3045000,1,0.049869,18.650196075439453,2,47,11
4516,4335000,2845000,1,0.005076,20.03321075439453,2,48,11
2811,4185000,3105000,1,0.009369,22.262441635131836,2,49,11
3355,4425000,3025000,2,8.1e-4,21.032182693481445,2,68,11
4837,4295000,2795000,2,0.002754,18.318021774291992,2,69,11
5088,4205000,2755000,4,0.054504,19.648576736450195,2,121,11
4210,4525000,2895000,2,0.039456,20.879514694213867,2,124,11
3356,4435000,3025000,4,0.001179,21.600688934326172,2,129,11
4211,4535000,2895000,1,0.001152,19.54480743408203,2,133,11
3158,4405000,3055000,3,0.002106,20.55849838256836,2,134,11
2748,4205000,3115000,1,0.002709,20.44890594482422,2,144,11
3190,4075000,3045000,2,0.00477,19.11332893371582,2,145,11
3254,4065000,3035000,3,0.00315,18.37575912475586,2,147,11
3107,4545000,3065000,1,0.003069,21.870296478271484,2,148,11
3226,4435000,3045000,2,0.010836,18.41256523132324,2,149,11
4472,4545000,2855000,7,0.001359,18.635662078857425,3,152,11
4581,4335000,2835000,1,0.005436,19.220930099487305,3,153,11
5214,4165000,2735000,1,0.002169,19.687231063842773,3,172,11
3290,4425000,3035000,1,0.021105,18.07172966003418,3,173,11
4762,4195000,2805000,1,0.003123,20.09199905395508,3,188,11
3232,4495000,3045000,2,0.002313,20.57278060913086,3,215,11
2876,4185000,3095000,2,8.55e-4,19.485675811767575,3,218,11
3358,4455000,3025000,1,0.004482,19.75259780883789,3,219,11
4707,4295000,2815000,2,7.83e-4,19.496095657348633,3,234,11
4541,4585000,2845000,1,0.054612,18.86736488342285,3,236,11
4452,4345000,2855000,1,0.024633,18.81094741821289,3,237,11
4411,4585000,2865000,1,0.002187,19.740432739257812,4,261,11
3619,4465000,2985000,2,0.018594,17.978057861328125,4,266,11
4833,4255000,2795000,11,0.008496,18.65899085998535,4,273,11
3423,4455000,3015000,1,0.007434,19.77732276916504,4,276,11
2912,4545000,3095000,1,0.005112,20.146642684936523,4,280,11
3291,4435000,3035000,1,0.005949,19.3015193939209,4,285,11
2811,4185000,3105000,1,0.01359,19.920101165771484,4,287,11
2485,4175000,3155000,7,0.016893,20.581443786621097,4,313,11
2615,4175000,3135000,1,0.004131,21.41213035583496,4,315,11
