cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
4960,4225000,2775000,1,0.007911,20.491687774658203,1,1,14
3541,4335000,2995000,1,0.004095,20.35358238220215,1,29,14
4635,4225000,2825000,1,3.51e-4,22.408571243286133,1,31,14
3219,4365000,3045000,1,6.3e-4,20.49263572692871,1,32,14
4389,4365000,2865000,1,0.01197,18.838586807250977,1,37,14
3681,4435000,2975000,1,0.004257,19.9719295501709,1,56,14
3154,4365000,3055000,1,2.07e-4,19.635955810546875,1,72,14
3476,4335000,3005000,1,0.007281,19.77559280395508,1,73,14
4573,4255000,2835000,1,0.002178,19.170150756835938,1,75,14
4444,4265000,2855000,4,0.02547,18.83900260925293,1,76,14
4396,4435000,2865000,4,3.78e-4,19.489295959472656,1,78,14
2910,4525000,3095000,30,0.019953,18.505224227905273,1,89,14
4449,4315000,2855000,4,0.004122,18.783369064331055,1,95,14
4329,4415000,2875000,8,0.01881,18.205739974975582,1,99,14
4200,4425000,2895000,2,0.029295,21.600688934326172,1,101,14
4066,4385000,2915000,6,0.012483,19.661609649658203,1,106,14
2967,4445000,3085000,1,0.009018,20.760643005371097,1,118,14
4068,4405000,2915000,1,1.08e-4,21.41213035583496,2,138,14
2975,4525000,3085000,1,0.006237,23.168926239013672,2,141,14
4575,4275000,2835000,1,5.04e-4,20.33509826660156,2,146,14
3091,4385000,3065000,1,0.002655,20.77240943908691,2,152,14
3732,4295000,2965000,1,0.005841,23.150880813598633,2,156,14
4183,4255000,2895000,1,0.002565,20.17086601257324,2,160,14
3031,4435000,3075000,1,0.001269,19.60184669494629,2,162,14
4332,4445000,2875000,4,3.96e-4,23.168926239013672,3,177,14
3415,4375000,3015000,2,5.76e-4,19.956850051879883,3,181,14
3549,4415000,2995000,1,0.001062,19.299480438232425,3,191,14
4000,4375000,2925000,1,0.003339,20.932212829589844,3,194,14
3153,4355000,3055000,1,0.002412,21.31057929992676,3,214,14
4259,4365000,2885000,1,0.003114,19.887067794799805,3,218,14
3743,4405000,2965000,32,0.045099,22.77657890319824,3,219,14
3217,4345000,3045000,1,0.07749,20.273157119750977,3,221,14
4123,4305000,2905000,1,0.002817,18.262739181518555,3,251,14
3938,4405000,2935000,1,0.021033,18.47651481628418,3,273,14
4199,4415000,2895000,1,0.012555,18.56007957458496,4,280,14
3674,4365000,2975000,1,0.025515,20.91120147705078,4,283,14
4131,4385000,2905000,1,0.006948,19.763633728027344,4,313,14
3932,4345000,2935000,1,0.002754,17.740816116333008,4,319,14
4461,4435000,2855000,1,0.014094,18.34567070007324,4,328,14
3217,4345000,3045000,1,0.001899,20.089815139770508,4,332,14
4070,4425000,2915000,2,0.019323,20.96897315979004,4,343,14
4268,4455000,2885000,1,0.003204,20.622135162353516,4,356,14
4137,4445000,2905000,1,3.51e-4,18.27884864807129,4,374,14
3022,4345000,3075000,1,0.00261,19.253068923950195,4,375,14
3805,4375000,2955000,3,4.5e-4,20.012184143066406,4,383,14
4831,4235000,2795000,1,0.026352,18.340181350708008,4,388,14
3926,4285000,2935000,1,0.072009,18.938411712646484,5,401,14
3479,4365000,3005000,2,0.046656,19.65129852294922,5,410,14
4379,4265000,2865000,2,0.02871,20.44617462158203,5,411,14
2975,4525000,3085000,1,0.058968,19.603513717651367,5,418,14
4328,4405000,2875000,1,0.068877,20.132427215576172,5,419,14
4507,4245000,2845000,1,0.0027,18.84710693359375,5,435,14
3996,4335000,2925000,1,0.004257,20.791597366333008,5,439,14
3612,4395000,2985000,1,0.001107,19.803537368774418,6,445,14
3349,4365000,3025000,1,5.04e-4,18.512592315673828,6,461,14
3865,4325000,2945000,1,0.033741,20.17644500732422,6,464,14
3038,4505000,3075000,3,0.004761,18.19886589050293,6,468,14
3674,4365000,2975000,1,0.01314,18.424100875854492,6,473,14
3605,4325000,2985000,1,0.049572,21.390439987182617,7,485,14
4056,4285000,2915000,1,2.43e-4,19.07220458984375,7,492,14
4324,4365000,2875000,1,0.00351,19.83027076721191,7,494,14
4447,4295000,2855000,1,0.002484,19.240894317626953,7,506,14
4124,4315000,2905000,1,0.003276,18.401386260986328,7,508,14
4700,4225000,2815000,2,0.005328,19.083372116088867,7,519,14
4311,4235000,2875000,4,7.02e-4,21.014986038208008,7,532,14
3746,4435000,2965000,6,0.008226,18.83900260925293,7,534,14
4061,4335000,2915000,2,0.041157,19.95835304260254,7,566,14
3036,4485000,3075000,2,8.1e-5,19.912126541137695,7,576,14
3801,4335000,2955000,6,3.15e-4,19.155773162841797,7,578,14
4059,4315000,2915000,1,0.130284,17.587379455566406,7,579,14
4256,4335000,2885000,1,0.001512,18.32585906982422,7,596,14
3548,4405000,2995000,2,0.014103,19.67455291748047,7,601,14
3867,4345000,2945000,1,0.00108,20.02971076965332,7,604,14
3609,4365000,2985000,29,0.002187,18.842506408691406,7,610,14
3217,4345000,3045000,1,0.011052,20.12958526611328,7,611,14
4065,4375000,2915000,3,0.00432,20.814617156982425,7,621,14
3747,4445000,2965000,19,7.38e-4,19.70820045471191,7,631,14
3539,4315000,2995000,1,6.84e-4,19.32583999633789,8,637,14
4380,4275000,2865000,2,3.33e-4,19.357120513916016,8,639,14
4577,4295000,2835000,3,0.00819,19.900657653808594,8,642,14
4249,4265000,2885000,1,0.01881,19.95429229736328,8,649,14
3876,4435000,2945000,4,0.025272,19.584148406982425,8,658,14
4060,4325000,2915000,25,0.003006,19.371721267700195,8,659,14
3033,4455000,3075000,1,0.00144,20.477996826171875,8,675,14
3942,4445000,2935000,1,0.004662,19.880992889404297,8,678,14
4513,4305000,2845000,1,3.6e-4,19.52922248840332,8,684,14
4375,4225000,2865000,5,9.54e-4,18.879615783691406,8,687,14
3036,4485000,3075000,6,0.0045,19.637420654296875,8,701,14
4205,4475000,2895000,1,8.46e-4,19.289194107055664,8,703,14
4252,4295000,2885000,1,0.001386,20.289600372314453,8,715,14
4051,4235000,2915000,6,3.24e-4,19.74696159362793,8,721,14
4257,4345000,2885000,1,0.030789,20.112459182739254,8,736,14
3747,4445000,2965000,3,0.001728,20.90169906616211,8,741,14
3039,4515000,3075000,1,0.003168,19.211261749267575,9,752,14
4061,4335000,2915000,1,4.32e-4,20.44657325744629,9,753,14
3088,4355000,3065000,1,0.008586,20.833290100097656,9,772,14
4197,4395000,2895000,1,0.003105,22.567739486694336,9,777,14
4512,4295000,2845000,4,0.012735,19.924758911132812,10,809,14
3681,4435000,2975000,1,0.012555,18.543058395385746,10,817,14
4268,4455000,2885000,1,0.005877,20.522899627685547,10,823,14
4309,4215000,2875000,1,0.013869,18.935705184936523,10,825,14
3286,4385000,3035000,1,0.057879,18.21961975097656,10,837,14
4064,4365000,2915000,1,0.005949,18.59917259216309,10,840,14
4509,4265000,2845000,1,7.2e-4,19.853544235229492,10,842,14
4117,4245000,2905000,6,0.004491,20.38349342346191,10,850,14
4327,4395000,2875000,1,0.009,17.744342803955078,11,862,14
3030,4425000,3075000,1,0.016146,21.481977462768555,11,870,14
3608,4355000,2985000,1,0.023931,19.656110763549805,11,881,14
2967,4445000,3085000,1,0.040068,17.54290771484375,11,909,14
3873,4405000,2945000,1,0.047709,21.600688934326172,11,927,14
4181,4235000,2895000,1,5.85e-4,19.188343048095703,11,948,14
4583,4355000,2835000,5,1.35e-4,20.307241439819336,11,950,14
3607,4345000,2985000,3,1.62e-4,19.25687026977539,12,962,14
3419,4415000,3015000,1,0.008586,20.395206451416016,12,979,14
4139,4465000,2905000,1,0.001377,18.927427291870117,12,983,14
4960,4225000,2775000,1,0.002889,20.97447204589844,12,997,14
4386,4335000,2865000,1,0.002952,20.19688415527344,12,999,14
4203,4455000,2895000,6,0.033957,18.40428924560547,12,1009,14
3350,4375000,3025000,19,3.78e-4,21.796953201293945,12,1014,14
3670,4325000,2975000,1,0.008361,19.93773651123047,12,1030,14
4184,4265000,2895000,1,0.034749,20.82890892028809,12,1034,14
2960,4375000,3085000,1,0.005796,20.612180709838867,12,1041,14
4063,4355000,2915000,11,0.012816,18.5158748626709,13,1064,14
4461,4435000,2855000,3,0.023319,19.36919403076172,13,1067,14
3412,4345000,3015000,1,1.8e-4,18.405860900878903,14,1092,14
4065,4375000,2915000,1,3.51e-4,20.678524017333984,14,1093,14
2847,4545000,3105000,1,0.013869,18.47372817993164,14,1103,14
4074,4465000,2915000,5,5.04e-4,19.498302459716797,14,1106,14
4129,4365000,2905000,3,0.020628,18.79286003112793,14,1114,14
2956,4335000,3085000,1,0.009324,19.58694076538086,15,1133,14
3479,4365000,3005000,1,0.1485,18.919944763183594,15,1134,14
3615,4425000,2985000,1,1.89e-4,21.715343475341797,15,1137,14
3608,4355000,2985000,1,5.85e-4,20.289600372314453,15,1143,14
4314,4265000,2875000,2,0.001989,18.70978546142578,15,1145,14
3680,4425000,2975000,1,0.00171,20.514787673950195,15,1150,14
4256,4335000,2885000,2,0.045,19.54740524291992,15,1152,14
4130,4375000,2905000,1,0.032715,17.926265716552734,15,1154,14
3545,4375000,2995000,40,0.006273,18.3546199798584,15,1160,14
4132,4395000,2905000,1,2.07e-4,20.111711502075195,15,1161,14
3808,4405000,2955000,2,0.06669,18.262739181518555,16,1170,14
3993,4305000,2925000,1,0.013041,18.88355827331543,16,1176,14
4189,4315000,2895000,1,0.049572,19.32583999633789,16,1182,14
3608,4355000,2985000,1,0.024804,17.543289184570312,16,1183,14
3809,4415000,2955000,1,0.01098,19.785398483276367,16,1184,14
4396,4435000,2865000,2,0.096165,20.83068466186523,16,1190,14
4454,4365000,2855000,1,0.167526,19.820772171020508,16,1215,14
4191,4335000,2895000,2,3.06e-4,19.762022018432617,16,1217,14
3475,4325000,3005000,1,0.002673,21.46938705444336,16,1230,14
4129,4365000,2905000,1,0.016722,18.651161193847656,16,1244,14
3798,4305000,2955000,1,8.91e-4,20.083110809326172,16,1253,14
4119,4265000,2905000,1,4.23e-4,18.597957611083984,16,1260,14
4699,4215000,2815000,1,0.002556,20.86609268188477,16,1269,14
4198,4405000,2895000,1,0.002529,20.146642684936523,16,1270,14
4194,4365000,2895000,1,0.011871,19.64491844177246,16,1275,14
4266,4435000,2885000,1,4.32e-4,20.28001594543457,16,1278,14
4124,4315000,2905000,1,0.00567,19.03615379333496,16,1285,14
3927,4295000,2935000,1,0.001998,20.149066925048828,16,1288,14
3935,4375000,2935000,1,0.003807,21.106203079223633,16,1295,14
4324,4365000,2875000,1,7.02e-4,20.110578536987305,17,1323,14
2965,4425000,3085000,1,0.025389,22.2157039642334,17,1329,14
3993,4305000,2925000,2,0.002484,20.518125534057617,17,1351,14
3549,4415000,2995000,1,8.73e-4,21.115262985229492,18,1373,14
3616,4435000,2985000,2,8.73e-4,19.652355194091797,18,1383,14
3544,4365000,2995000,2,9.81e-4,20.684955596923828,18,1386,14
3484,4415000,3005000,1,0.003474,20.111711502075195,18,1389,14
3091,4385000,3065000,1,0.005841,20.420825958251953,18,1390,14
3543,4355000,2995000,1,0.004248,19.539989471435547,18,1394,14
4007,4445000,2925000,1,0.02025,18.714569091796875,18,1396,14
2975,4525000,3085000,1,0.074844,19.85211181640625,18,1399,14
4576,4285000,2835000,3,0.012645,19.95943069458008,18,1403,14
4073,4455000,2915000,1,0.002475,19.877178192138672,18,1417,14
4182,4245000,2895000,1,0.003555,19.80220603942871,18,1421,14
3541,4335000,2995000,1,0.017757,19.521310806274418,18,1422,14
3413,4355000,3015000,2,0.014958,20.755096435546875,18,1425,14
4189,4315000,2895000,2,0.003681,19.07193946838379,18,1427,14
4445,4275000,2855000,6,0.006111,22.551433563232425,19,1431,14
4002,4395000,2925000,2,0.008586,18.305126190185547,19,1433,14
3798,4305000,2955000,76,0.036873,20.50325584411621,19,1434,14
3025,4375000,3075000,2,0.07605,18.673038482666016,19,1444,14
3549,4415000,2995000,1,0.044073,18.407058715820312,19,1456,14
4638,4255000,2825000,1,0.047304,21.914525985717773,19,1464,14
