cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
2483,4155000,3155000,1,0.00144,18.43086051940918,1,2,4
1658,4355000,3285000,4,0.010998,21.31057929992676,1,7,4
1715,4275000,3275000,1,0.00279,18.748369216918945,1,18,4
1322,4245000,3335000,47,0.003951,21.338048934936523,1,23,4
1765,4125000,3265000,5,0.003708,22.092906951904297,1,33,4
1657,4345000,3285000,1,0.002484,17.803056716918945,1,40,4
546,4285000,3455000,1,0.001872,18.030359268188477,1,41,4
2231,4235000,3195000,3,8.64e-4,19.671873092651367,1,53,4
2089,4115000,3215000,1,0.001737,17.35681915283203,1,54,4
1898,4155000,3245000,8,7.2e-4,18.405860900878903,2,56,4
1645,4225000,3285000,1,0.003798,22.71944046020508,2,64,4
1576,4185000,3295000,1,0.029295,18.994524002075195,2,67,4
1393,4305000,3325000,1,6.39e-4,20.18575096130371,2,68,4
1386,4235000,3325000,1,4.5e-4,20.1177978515625,2,69,4
2092,4145000,3215000,1,0.002781,19.643085479736328,2,81,4
2089,4115000,3215000,3,0.036423,21.238574981689453,2,84,4
1702,4145000,3275000,4,0.066438,19.824129104614254,2,90,4
1198,4305000,3355000,2,0.048393,18.639432907104492,2,97,4
814,4365000,3415000,2,0.002961,23.04789924621582,2,104,4
377,4545000,3485000,1,0.0126,21.263582229614254,2,111,4
615,4325000,3445000,1,0.016488,19.939769744873047,2,124,4
2154,4115000,3205000,1,7.83e-4,19.53083038330078,2,126,4
1578,4205000,3295000,2,2.34e-4,19.287826538085938,2,127,4
1764,4115000,3265000,1,0.003249,19.987329483032227,2,140,4
417,4295000,3475000,1,0.00729,18.77142333984375,2,141,4
441,4535000,3475000,1,0.001404,18.906518936157227,2,149,4
1528,4355000,3305000,1,0.021078,20.722143173217773,2,150,4
1699,4115000,3275000,2,0.005472,20.44890594482422,2,152,4
683,4355000,3435000,1,0.019746,19.47441673278809,2,160,4
1589,4315000,3295000,1,0.007614,20.128549575805664,2,168,4
1458,4305000,3315000,1,0.019017,21.102783203125,2,196,4
674,4265000,3435000,8,0.007713,18.068422317504883,3,198,4
2224,4165000,3195000,3,0.003123,20.477996826171875,3,203,4
1388,4255000,3325000,4,6.66e-4,21.855487823486328,3,217,4
2088,4105000,3215000,7,0.013698,18.467798233032227,3,221,4
1010,4375000,3385000,1,0.001872,19.95835304260254,3,222,4
878,4355000,3405000,1,0.059067,19.80594062805176,3,229,4
1266,4335000,3345000,1,0.00783,20.273157119750977,3,239,4
413,4255000,3475000,2,0.011556,19.33609390258789,3,240,4
2419,4165000,3165000,1,0.006345,19.99051094055176,3,242,4
545,4275000,3455000,1,0.045,18.901744842529297,3,243,4
2218,4105000,3195000,4,0.005112,19.703271865844727,3,244,4
948,4405000,3395000,1,0.009774,18.683116912841797,3,245,4
554,4365000,3455000,1,0.005625,20.737380981445312,3,255,4
2282,4095000,3185000,1,0.001269,20.023662567138672,4,261,4
1124,4215000,3365000,26,5.31e-4,23.526735305786133,4,264,4
1061,4235000,3375000,7,8.64e-4,21.48685073852539,4,273,4
812,4345000,3415000,1,0.003528,18.521886825561523,4,275,4
1007,4345000,3385000,2,0.007056,20.947311401367188,4,276,4
1403,4405000,3325000,1,0.045999,20.167736053466797,4,280,4
1445,4175000,3315000,2,0.00297,21.90968894958496,4,283,4
1313,4155000,3335000,1,0.002475,18.97435188293457,4,285,4
2294,4215000,3185000,1,0.002637,18.859758377075195,4,286,4
1402,4395000,3325000,2,8.55e-4,20.19688415527344,4,290,4
2483,4155000,3155000,1,3.24e-4,19.30681800842285,4,292,4
158,4305000,3515000,1,0.023913,20.77991485595703,4,298,4
989,4165000,3385000,3,3.06e-4,19.54480743408203,4,308,4
2155,4125000,3205000,1,0.009,20.55435562133789,4,310,4
1791,4385000,3265000,1,0.016821,19.29561233520508,5,312,4
741,4285000,3425000,1,3.42e-4,19.97994613647461,5,318,4
1132,4295000,3365000,8,2.97e-4,19.89043426513672,5,339,4
1897,4145000,3245000,4,4.23e-4,18.244232177734375,5,341,4
2285,4125000,3185000,4,0.013662,19.001611709594727,5,343,4
2153,4105000,3205000,1,0.001305,17.31364631652832,6,346,4
2217,4095000,3195000,6,0.023229,21.80686378479004,6,355,4
2223,4155000,3195000,1,0.00801,18.775182723999023,6,361,4
2347,4095000,3175000,1,4.95e-4,20.03991317749023,6,368,4
1788,4355000,3265000,5,0.030177,20.797929763793945,6,374,4
1511,4185000,3305000,1,0.001485,19.975975036621097,6,375,4
2283,4105000,3185000,1,2.43e-4,19.8511962890625,6,376,4
740,4275000,3425000,5,0.03573,20.559310913085938,6,381,4
1509,4165000,3305000,1,0.016119,20.847854614257812,6,392,4
415,4275000,3475000,1,0.014274,18.543058395385746,6,394,4
675,4275000,3435000,2,0.01008,20.260282516479492,6,401,4
2481,4135000,3155000,4,0.011745,18.52000617980957,6,409,4
2355,4175000,3175000,1,0.003906,19.91556167602539,6,416,4
883,4405000,3405000,1,2.07e-4,20.141826629638672,6,417,4
1253,4205000,3345000,7,0.013473,19.656221389770508,6,431,4
1897,4145000,3245000,11,0.003222,20.30431747436523,6,435,4
1392,4295000,3325000,2,8.28e-4,18.140865325927734,6,437,4
875,4325000,3405000,2,0.00162,20.821245193481445,6,438,4
939,4315000,3395000,1,0.004095,18.484529495239254,6,446,4
1195,4275000,3355000,1,0.03231,19.84752655029297,7,453,4
1387,4245000,3325000,1,0.020826,17.722335815429688,7,461,4
1458,4305000,3315000,1,9.18e-4,19.75259780883789,7,463,4
1721,4335000,3275000,1,0.001089,18.88846778869629,7,468,4
1385,4225000,3325000,1,2.97e-4,18.76630973815918,7,471,4
1959,4115000,3235000,1,0.001791,18.66697883605957,7,473,4
1389,4265000,3325000,1,1.62e-4,18.25904655456543,7,487,4
937,4295000,3395000,3,0.003294,21.235103607177734,7,494,4
1576,4185000,3295000,1,0.01935,20.42656707763672,7,497,4
2294,4215000,3185000,1,3.24e-4,19.67631149291992,7,499,4
817,4395000,3415000,1,1.98e-4,20.97528648376465,7,502,4
1005,4325000,3385000,1,0.003528,20.11453437805176,7,528,4
2224,4165000,3195000,1,0.007587,19.53534889221191,7,529,4
1512,4195000,3305000,1,0.004545,18.583066940307617,7,545,4
1841,4235000,3255000,1,0.008226,19.57188415527344,7,547,4
942,4345000,3395000,1,3.69e-4,19.931955337524418,8,549,4
555,4375000,3455000,1,1.17e-4,21.255128860473633,8,551,4
1396,4335000,3325000,1,0.01773,18.94785499572754,8,565,4
2029,4165000,3225000,6,0.004095,19.71830940246582,8,569,4
487,4345000,3465000,2,0.002457,20.518695831298828,8,570,4
884,4415000,3405000,1,0.001935,18.15471839904785,8,572,4
683,4355000,3435000,1,6.03e-4,20.94588851928711,8,573,4
2229,4215000,3195000,4,0.006705,20.757678985595703,8,576,4
1066,4285000,3375000,1,0.003528,20.11453437805176,8,577,4
867,4245000,3405000,1,0.023013,18.262739181518555,9,599,4
2491,4235000,3155000,2,0.009045,19.803251266479492,9,605,4
1580,4225000,3295000,1,0.014895,19.81985664367676,9,616,4
1381,4185000,3325000,1,0.010089,19.882293701171875,9,624,4
1198,4305000,3355000,1,1.17e-4,19.112897872924805,9,629,4
2487,4195000,3155000,1,0.001485,20.179872512817383,9,634,4
1707,4195000,3275000,2,0.004131,19.61191177368164,9,635,4
931,4235000,3395000,1,0.00207,19.735231399536133,9,641,4
1448,4205000,3315000,1,0.028647,20.329322814941406,9,644,4
2426,4235000,3165000,1,0.02916,19.26557350158691,9,645,4
1261,4285000,3345000,1,0.019962,20.02971076965332,9,653,4
819,4415000,3415000,1,0.01377,22.40544891357422,9,664,4
1851,4335000,3255000,1,0.0027,19.970041275024418,9,667,4
2422,4195000,3165000,1,0.001935,18.306299209594727,9,676,4
415,4275000,3475000,1,0.12213,18.861631393432617,9,684,4
1775,4225000,3265000,2,0.017028,19.903728485107425,9,695,4
1579,4215000,3295000,1,0.074799,18.81494140625,9,699,4
1766,4135000,3265000,3,9.72e-4,18.12598991394043,9,701,4
2359,4215000,3175000,3,9e-5,21.17595672607422,10,716,4
1444,4165000,3315000,2,0.003366,19.427444458007812,10,733,4
1454,4265000,3315000,1,1.44e-4,20.44617462158203,10,739,4
1832,4145000,3255000,7,0.00144,18.181900024414062,10,742,4
1842,4245000,3255000,2,6.39e-4,18.925079345703125,10,743,4
1060,4225000,3375000,1,4.32e-4,19.591859817504883,10,747,4
1051,4135000,3375000,1,0.016164,19.883289337158203,11,750,4
1698,4105000,3275000,1,7.65e-4,21.072099685668945,11,751,4
2293,4205000,3185000,2,0.08073,19.37615966796875,11,763,4
1317,4195000,3335000,1,0.010125,19.056371688842773,11,767,4
1196,4285000,3355000,1,0.127854,20.003217697143555,11,772,4
869,4265000,3405000,1,0.123174,18.66697883605957,11,777,4
1326,4285000,3335000,2,0.006183,19.25249481201172,11,784,4
2413,4105000,3165000,1,0.066114,18.687030792236328,11,785,4
1644,4215000,3285000,3,3.06e-4,21.076641082763672,11,793,4
87,4245000,3525000,1,0.008082,18.64458274841309,11,796,4
1765,4125000,3265000,4,0.018765,18.829265594482425,11,808,4
480,4275000,3465000,1,0.050733,21.123498916625977,11,820,4
945,4375000,3395000,15,0.00351,21.630407333374023,11,821,4
1525,4325000,3305000,1,0.008586,20.262535095214844,11,827,4
2218,4105000,3195000,1,0.070677,20.86421585083008,11,830,4
999,4265000,3385000,11,0.006426,20.229406356811523,11,839,4
546,4285000,3455000,6,0.005031,18.25813102722168,11,842,4
1467,4395000,3315000,1,0.008136,18.992286682128903,11,844,4
934,4265000,3395000,1,0.001062,19.491918563842773,12,847,4
998,4255000,3385000,1,0.078507,20.55435562133789,12,866,4
2420,4175000,3165000,1,0.002574,19.77559280395508,12,868,4
684,4365000,3435000,4,0.002565,18.44282341003418,12,886,4
942,4345000,3395000,3,0.003897,19.70031356811523,12,888,4
1711,4235000,3275000,1,0.015426,20.462398529052734,12,895,4
610,4275000,3445000,1,0.022482,20.232643127441406,12,896,4
1382,4195000,3325000,1,6.12e-4,19.95558738708496,12,897,4
