cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
4780,4375000,2805000,1,4.32e-4,19.134912490844727,1,5,10
4595,4475000,2835000,2,5.67e-4,20.48672103881836,1,6,10
5162,4295000,2745000,2,6.12e-4,20.110578536987305,1,14,10
5163,4305000,2745000,15,0.046827,20.444738388061523,1,28,10
4794,4515000,2805000,1,0.007938,20.661895751953125,1,37,10
4598,4505000,2835000,1,0.031518,18.884265899658203,1,39,10
4728,4505000,2815000,1,0.002664,18.384220123291016,1,47,10
4670,4575000,2825000,1,6.12e-4,19.268949508666992,1,52,10
5042,4395000,2765000,3,0.011853,19.867206573486328,1,66,10
4979,4415000,2775000,1,0.002574,19.863880157470703,1,68,10
4718,4405000,2815000,1,7.29e-4,19.79438591003418,1,69,10
4847,4395000,2795000,1,0.01773,20.267093658447266,1,71,10
4923,4505000,2785000,1,0.001854,18.316011428833008,1,89,10
5092,4245000,2755000,1,0.002862,20.948759078979492,1,93,10
4989,4515000,2775000,1,0.001179,19.086017608642575,1,104,10
5042,4395000,2765000,4,0.016164,20.17558860778809,2,121,10
4985,4475000,2775000,1,0.001188,19.393157958984375,2,125,10
4734,4565000,2815000,1,0.074826,20.30431747436523,2,139,10
4653,4405000,2825000,3,0.00153,20.51210021972656,2,154,10
5229,4315000,2735000,5,0.014868,21.014986038208008,2,158,10
4728,4505000,2815000,1,0.035361,20.187437057495117,2,161,10
4843,4355000,2795000,1,0.010269,18.979686737060547,2,182,10
4718,4405000,2815000,6,1.08e-4,18.818111419677734,2,190,10
4666,4535000,2825000,1,0.007389,19.47441673278809,2,199,10
4854,4465000,2795000,1,0.024012,19.188343048095703,2,205,10
4527,4445000,2845000,1,0.008154,19.26557350158691,2,216,10
4785,4425000,2805000,1,0.082134,20.20486640930176,2,226,10
5225,4275000,2735000,1,0.030609,20.104909896850582,2,231,10
4790,4475000,2805000,2,0.002997,19.904367446899418,2,242,10
4984,4465000,2775000,2,0.00567,19.081178665161133,2,244,10
4976,4385000,2775000,2,0.056628,20.21780014038086,2,266,10
5181,4485000,2745000,1,0.001512,19.417709350585938,3,283,10
4920,4475000,2785000,2,3.33e-4,20.309118270874023,3,285,10
4531,4485000,2845000,1,0.046251,19.30801773071289,3,287,10
4925,4525000,2785000,1,0.006912,18.420000076293945,3,292,10
5297,4345000,2725000,3,0.011214,20.610597610473633,3,349,10
5118,4505000,2755000,1,0.027513,19.260086059570312,3,364,10
4731,4535000,2815000,3,0.0468,19.362998962402344,3,373,10
4728,4505000,2815000,2,6.93e-4,16.79989242553711,3,389,10
4903,4305000,2785000,1,0.029223,20.07421875,3,391,10
4722,4445000,2815000,2,0.025488,20.115142822265625,4,422,10
5163,4305000,2745000,2,0.008397,18.26045799255371,4,425,10
4405,4525000,2865000,3,0.001935,18.43221092224121,4,433,10
4720,4425000,2815000,1,0.070119,20.320716857910156,4,443,10
5300,4375000,2725000,2,0.011529,20.47817039489746,4,445,10
4728,4505000,2815000,141,2.07e-4,19.075037002563477,4,461,10
4725,4475000,2815000,1,6.57e-4,20.31881523132324,4,462,10
5102,4345000,2755000,1,0.006111,17.413959503173828,4,477,10
4522,4395000,2845000,2,0.014319,19.94435691833496,4,486,10
5032,4295000,2765000,1,0.063378,18.32218360900879,4,505,10
4857,4495000,2795000,1,0.008415,20.636260986328125,4,511,10
5230,4325000,2735000,4,0.008559,20.55376434326172,4,516,10
5297,4345000,2725000,1,0.004185,20.98296356201172,4,528,10
4793,4505000,2805000,1,0.005697,19.16110610961914,4,534,10
4920,4475000,2785000,1,0.004518,19.134050369262695,5,556,10
5226,4285000,2735000,2,0.023598,18.792661666870117,5,557,10
5098,4305000,2755000,1,0.001044,18.644805908203125,5,567,10
4799,4565000,2805000,1,0.004041,20.71185874938965,5,570,10
4781,4385000,2805000,2,0.003051,19.826833724975582,5,576,10
4984,4465000,2775000,2,9.81e-4,18.24668884277344,5,591,10
5111,4435000,2755000,3,2.25e-4,18.918603897094727,5,592,10
4778,4355000,2805000,1,0.006345,20.691909790039062,5,596,10
4784,4415000,2805000,3,0.01503,20.21780014038086,5,611,10
5096,4285000,2755000,2,0.001908,18.870624542236328,5,620,10
4601,4535000,2835000,1239,9.72e-4,19.496095657348633,5,647,10
4652,4395000,2825000,1,6.75e-4,18.67853546142578,5,657,10
4914,4415000,2785000,1,0.019728,19.150550842285156,5,661,10
5036,4335000,2765000,3,0.017451,19.57950782775879,5,668,10
4658,4455000,2825000,2,0.002556,19.117122650146484,5,673,10
5099,4315000,2755000,1,0.001836,18.42177963256836,5,677,10
4713,4355000,2815000,1,0.008154,20.187437057495117,5,678,10
4859,4515000,2795000,7,0.024633,20.559310913085938,5,681,10
4589,4415000,2835000,1,0.003096,19.54479217529297,6,713,10
4844,4365000,2795000,1,0.026343,23.492650985717773,6,719,10
4666,4535000,2825000,1,1.98e-4,20.40813446044922,6,720,10
4338,4505000,2875000,1,0.014814,18.71863555908203,7,731,10
5099,4315000,2755000,1,1.17e-4,20.918439865112305,7,745,10
4978,4405000,2775000,1,0.011439,20.802200317382812,7,751,10
5282,4195000,2725000,1,0.008289,18.52000617980957,7,752,10
4796,4535000,2805000,4,0.003663,19.09905433654785,7,782,10
4714,4365000,2815000,9,0.002052,20.086406707763672,7,785,10
5238,4405000,2735000,1,0.006912,20.477563858032227,8,792,10
4650,4375000,2825000,1,9.9e-5,20.596118927001953,8,794,10
4599,4515000,2835000,1,0.061254,19.530712127685547,8,809,10
4776,4335000,2805000,1,0.004212,19.339609146118164,8,818,10
5234,4365000,2735000,1,0.020187,18.37575912475586,9,822,10
2919,4615000,3095000,9,0.002358,19.0457706451416,9,846,10
4907,4345000,2785000,4,6.75e-4,18.83479881286621,9,850,10
5178,4455000,2745000,1,7.02e-4,20.104724884033203,9,863,10
4847,4395000,2795000,3,0.017721,19.017845153808594,10,885,10
4652,4395000,2825000,1,0.011475,18.725622177124023,10,889,10
4588,4405000,2835000,1,0.001062,20.739059448242188,10,899,10
4796,4535000,2805000,2,4.14e-4,19.30801773071289,10,906,10
5221,4235000,2735000,1,0.036423,18.62661361694336,10,918,10
4848,4405000,2795000,1,3.69e-4,22.25611686706543,10,929,10
4595,4475000,2835000,1,0.248391,20.118846893310547,10,946,10
4534,4515000,2845000,1,0.012465,19.389101028442383,10,961,10
4712,4345000,2815000,2,0.002835,18.887924194335938,10,964,10
4854,4465000,2795000,1,0.027873,19.740432739257812,10,971,10
4648,4355000,2825000,7,0.002781,19.593212127685547,10,974,10
4909,4365000,2785000,1,0.053451,19.82632827758789,10,975,10
5164,4315000,2745000,1,0.002241,18.5513916015625,10,985,10
4914,4415000,2785000,8,0.019962,19.37210273742676,10,986,10
4586,4385000,2835000,2,0.01035,17.219633102416992,10,989,10
5096,4285000,2755000,4,0.012555,21.18191719055176,10,990,10
4605,4575000,2835000,1,7.65e-4,19.863880157470703,10,1003,10
4733,4555000,2815000,2,0.039987,19.549802780151367,10,1007,10
4666,4535000,2825000,1,0.010404,19.014280319213867,11,1020,10
5163,4305000,2745000,1,0.002142,20.70853042602539,11,1030,10
5114,4465000,2755000,1,0.006228,20.84056854248047,11,1036,10
4335,4475000,2875000,1,0.019062,21.385238647460938,11,1039,10
4789,4465000,2805000,1,1.71e-4,19.53534889221191,11,1050,10
5118,4505000,2755000,1,8.73e-4,19.31142807006836,11,1058,10
4924,4515000,2785000,1,0.001143,20.73175048828125,11,1062,10
4984,4465000,2775000,1,0.007074,19.496095657348633,12,1092,10
5159,4265000,2745000,1,4.5e-5,22.842357635498047,13,1110,10
5033,4305000,2765000,1,0.007281,19.19192123413086,13,1112,10
4843,4355000,2795000,4,0.053433,18.873926162719727,13,1166,10
5234,4365000,2735000,1,0.001395,20.111711502075195,13,1192,10
4728,4505000,2815000,1,0.020097,18.09722328186035,13,1195,10
4913,4405000,2785000,1,2.61e-4,19.075149536132812,13,1203,10
5034,4315000,2765000,1,0.028953,19.836633682250977,13,1222,10
4603,4555000,2835000,8,0.012249,18.79127311706543,13,1235,10
5292,4295000,2725000,1,0.01008,20.43360710144043,14,1261,10
5167,4345000,2745000,1,0.003906,20.655000686645508,14,1266,10
5174,4415000,2745000,1,0.003051,18.19420051574707,14,1269,10
4724,4465000,2815000,1,1.71e-4,18.306142807006836,14,1274,10
4469,4515000,2855000,1,0.023742,19.212644577026367,14,1281,10
4798,4555000,2805000,1,0.005823,19.63201332092285,14,1294,10
4796,4535000,2805000,1,0.004824,20.228910446166992,15,1330,10
5097,4295000,2755000,1,0.002907,20.74795150756836,15,1333,10
4661,4485000,2825000,2,0.012519,18.77346992492676,15,1340,10
4600,4525000,2835000,1,0.017604,20.737380981445312,15,1347,10
4789,4465000,2805000,14,0.002052,19.90497779846191,16,1357,10
4983,4455000,2775000,1,7.38e-4,20.237194061279297,16,1369,10
4783,4405000,2805000,1,0.005247,19.700923919677734,16,1374,10
5045,4425000,2765000,1,0.001872,19.49590492248535,16,1381,10
5107,4395000,2755000,1,6.3e-5,20.845861434936523,16,1390,10
4861,4535000,2795000,2,2.07e-4,20.18575096130371,16,1416,10
5283,4205000,2725000,1,4.77e-4,20.81636428833008,16,1419,10
4842,4345000,2795000,2,0.002475,19.042125701904297,17,1429,10
5284,4215000,2725000,2,0.00405,18.343067169189453,17,1439,10
4593,4455000,2835000,1,0.006687,20.84828186035156,17,1449,10
4912,4395000,2785000,1,0.019089,20.121665954589844,17,1464,10
5105,4375000,2755000,1,0.024993,18.63516616821289,17,1474,10
4905,4325000,2785000,1,0.005823,19.747339248657227,17,1480,10
5100,4325000,2755000,1,0.082935,19.54853248596191,18,1488,10
4859,4515000,2795000,1,0.001503,18.21961975097656,18,1490,10
4912,4395000,2785000,1,0.008676,18.485944747924805,18,1510,10
4856,4485000,2795000,1,0.002052,19.613548278808594,18,1528,10
5041,4385000,2765000,1,0.009531,23.40555191040039,19,1533,10
5119,4515000,2755000,1,0.020376,19.57239532470703,19,1548,10
5032,4295000,2765000,1,0.014211,20.23732566833496,19,1561,10
5100,4325000,2755000,4,0.068553,20.236804962158203,19,1573,10
4852,4445000,2795000,1,0.008163,20.11548614501953,19,1578,10
4711,4335000,2815000,1,0.005535,18.296361923217773,19,1582,10
4857,4495000,2795000,1,0.01251,20.147768020629883,19,1591,10
5032,4295000,2765000,4,7.2e-4,19.996828079223633,20,1602,10
4902,4295000,2785000,2,0.00306,20.437984466552734,20,1624,10
4972,4345000,2775000,4,0.002673,19.468326568603516,20,1630,10
5119,4515000,2755000,1,0.08748,20.6627254486084,20,1636,10
4668,4555000,2825000,1,0.029583,18.512592315673828,20,1651,10
5095,4275000,2755000,1,0.024102,18.872596740722656,20,1677,10
4601,4535000,2835000,2,0.009945,22.1396541595459,22,1731,10
5050,4475000,2765000,1,0.001197,20.10486602783203,22,1750,10
4532,4495000,2845000,1,0.006633,19.68674087524414,22,1760,10
4902,4295000,2785000,11,0.033741,18.14960289001465,22,1764,10
5294,4315000,2725000,2,0.00792,19.51731300354004,22,1766,10
4922,4495000,2785000,1,0.003375,20.731813430786133,22,1780,10
5104,4365000,2755000,1,3.33e-4,20.349191665649418,22,1783,10
4588,4405000,2835000,1,6.3e-4,20.024423599243164,22,1786,10
4463,4455000,2855000,3,0.00117,18.5657958984375,22,1794,10
4970,4325000,2775000,1,2.7e-4,20.88089179992676,22,1796,10
5282,4195000,2725000,1,3.51e-4,21.63306999206543,22,1803,10
4916,4435000,2785000,2,0.002628,22.14421272277832,22,1816,10
4592,4445000,2835000,1,0.003789,20.379785537719727,22,1824,10
2853,4605000,3105000,16,0.004248,20.91060256958008,22,1831,10
4854,4465000,2795000,1,7.02e-4,17.025156021118164,23,1842,10
4911,4385000,2785000,1,0.012357,19.568378448486328,23,1846,10
4728,4505000,2815000,1,0.022455,20.88201904296875,23,1862,10
4648,4355000,2825000,9,0.092736,21.255128860473633,23,1875,10
5097,4295000,2755000,1,0.031662,20.10331916809082,23,1882,10
2790,4625000,3115000,2,0.059715,19.403614044189453,23,1883,10
4668,4555000,2825000,2,0.004995,20.134492874145508,23,1888,10
4728,4505000,2815000,1,0.002754,21.47018051147461,24,1889,10
4718,4405000,2815000,2,0.002853,19.469335556030273,24,1892,10
4594,4465000,2835000,1,0.074799,20.615434646606445,24,1893,10
4523,4405000,2845000,15,0.003699,18.896221160888672,24,1899,10
4586,4385000,2835000,1,3.24e-4,19.83164405822754,24,1905,10
4595,4475000,2835000,1,0.005463,18.530216217041016,24,1907,10
5109,4415000,2755000,2,0.014814,20.51721954345703,24,1916,10
5102,4345000,2755000,1,0.013005,20.16165351867676,24,1919,10
4534,4515000,2845000,1,0.001395,18.48799705505371,24,1925,10
4710,4325000,2815000,1,0.082935,18.318540573120117,24,1926,10
5170,4375000,2745000,2,8.82e-4,18.806394577026367,25,1936,10
5037,4345000,2765000,2,0.004743,18.398944854736328,25,1942,10
5096,4285000,2755000,2,0.004887,19.701967239379883,25,1956,10
4712,4345000,2815000,1,0.001431,18.739709854125977,25,1959,10
5051,4485000,2765000,1,0.002565,19.64274024963379,25,1962,10
4337,4495000,2875000,6,0.037485,19.28583335876465,25,1966,10
4724,4465000,2815000,3,0.002007,18.314592361450195,25,1970,10
5038,4355000,2765000,2,0.05553,21.197250366210938,25,1979,10
5156,4235000,2745000,1,0.002502,18.391847610473633,26,1995,10
4793,4505000,2805000,1,0.003897,22.884632110595703,26,1998,10
4530,4475000,2845000,1,0.005283,18.94785499572754,26,2014,10
4988,4505000,2775000,1,0.023013,19.24420166015625,26,2021,10
4909,4365000,2785000,1,2.34e-4,20.506267547607425,26,2024,10
5180,4475000,2745000,6,0.007632,18.25581741333008,26,2025,10
4532,4495000,2845000,1,1.89e-4,18.810523986816406,26,2026,10
5055,4525000,2765000,2,0.007506,18.56028938293457,26,2027,10
5097,4295000,2755000,1,0.061254,21.4445743560791,26,2036,10
5168,4355000,2745000,6,7.11e-4,18.458431243896484,27,2044,10
4403,4505000,2865000,2,0.012366,21.542219161987305,27,2047,10
5181,4485000,2745000,1,0.009045,18.126850128173828,27,2061,10
4649,4365000,2825000,1,0.005553,18.683116912841797,27,2062,10
4838,4305000,2795000,1,0.020412,21.077892303466797,27,2065,10
4532,4495000,2845000,3,0.001701,21.263582229614254,27,2069,10
4536,4535000,2845000,1,0.04311,20.30611991882324,27,2072,10
4914,4415000,2785000,1,0.020475,21.014986038208008,27,2073,10
4792,4495000,2805000,2,0.001557,21.31586265563965,27,2074,10
5299,4365000,2725000,1,0.004734,20.547937393188477,27,2076,10
