cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
2775,4475000,3115000,1,3.15e-4,18.44312286376953,1,5,5
1990,4425000,3235000,1,0.00162,18.616544723510746,2,76,5
2580,4475000,3145000,1,0.006489,20.046789169311523,2,82,5
1989,4415000,3235000,8,0.002628,19.00258445739746,2,161,5
2445,4425000,3165000,1,0.005535,20.085678100585938,3,254,5
2251,4435000,3195000,1,5.4e-4,20.716651916503903,4,272,5
2246,4385000,3195000,1,0.007452,18.54926300048828,6,430,5
2383,4455000,3175000,1,0.001809,20.204362869262695,6,448,5
2248,4405000,3195000,4,0.011034,20.86421585083008,6,449,5
2644,4465000,3135000,1,0.008181,20.56102180480957,7,488,5
2774,4465000,3115000,1,3.24e-4,18.748369216918945,8,571,5
2313,4405000,3185000,1,0.001908,20.2278995513916,8,583,5
2312,4395000,3185000,1,0.002358,20.324661254882812,9,602,5
2247,4395000,3195000,2,0.011493,20.118507385253903,9,625,5
2576,4435000,3145000,1,0.003438,21.31440162658691,9,680,5
2186,4435000,3205000,1,0.039366,19.06985855102539,9,691,5
2249,4415000,3195000,1,0.002043,21.052814483642575,10,740,5
2580,4475000,3145000,1,0.012447,20.54010581970215,11,774,5
2247,4395000,3195000,1,0.003321,19.88829231262207,11,817,5
2382,4445000,3175000,1,0.022419,18.146060943603516,11,843,5
2577,4445000,3145000,1,0.009117,19.967613220214844,12,875,5
2647,4495000,3135000,1,4.41e-4,20.023090362548828,13,922,5
2513,4455000,3155000,1,0.001512,20.450517654418945,13,975,5
2645,4475000,3135000,2,0.0126,20.87264060974121,13,998,5
2380,4425000,3175000,1,0.002916,19.721878051757812,14,1084,5
2447,4445000,3165000,1,0.002547,18.07172966003418,15,1192,5
2383,4455000,3175000,1,0.045306,20.631696701049805,15,1213,5
2120,4425000,3215000,1,0.006498,20.159069061279297,17,1371,5
2774,4465000,3115000,1,2.07e-4,20.34356117248535,19,1532,5
2647,4495000,3135000,1,0.002331,20.56632423400879,19,1617,5
2511,4435000,3155000,1,7.02e-4,19.315723419189453,20,1635,5
2119,4415000,3215000,4,0.028863,18.497577667236328,20,1657,5
2776,4485000,3115000,1,0.018891,18.194332122802734,20,1682,5
2710,4475000,3125000,1,0.001647,18.72574806213379,20,1683,5
2251,4435000,3195000,1,2.34e-4,19.00068473815918,22,1757,5
2316,4435000,3185000,1,1.98e-4,18.598154067993164,24,1837,5
2511,4435000,3155000,1,0.023787,19.95429229736328,24,1866,5
2384,4465000,3175000,2,0.018261,21.381362915039062,25,1975,5
2513,4455000,3155000,1,0.024129,18.434844970703125,25,1986,5
2118,4405000,3215000,3,4.23e-4,18.246036529541016,25,2078,5
2578,4455000,3145000,1,0.001728,19.54480743408203,26,2110,5
2382,4445000,3175000,25,7.11e-4,19.80718994140625,27,2281,5
2776,4485000,3115000,3,0.009756,18.659578323364254,27,2305,5
2516,4485000,3155000,1,0.046791,19.30681800842285,29,2366,5
2448,4455000,3165000,2,3.06e-4,19.62552261352539,29,2387,5
2312,4395000,3185000,1,0.062307,18.94710350036621,30,2564,5
2580,4475000,3145000,10,0.003033,19.523256301879883,31,2591,5
2313,4405000,3185000,2,1.8e-4,20.66724967956543,31,2637,5
2711,4485000,3125000,6,9.63e-4,20.91120147705078,31,2683,5
2580,4475000,3145000,1,0.010458,20.42840576171875,32,2686,5
2514,4465000,3155000,1,0.035361,20.95090103149414,32,2711,5
2449,4465000,3165000,4,0.014634,22.94119644165039,33,2756,5
2314,4415000,3185000,1,2.7e-4,20.112062454223633,34,2774,5
2449,4465000,3165000,2,0.002412,20.471960067749023,35,2898,5
1990,4425000,3235000,1,0.002979,20.111711502075195,36,2916,5
2642,4445000,3135000,1,0.019737,19.036272048950195,37,2940,5
2380,4425000,3175000,1,0.00594,20.221525192260746,38,2968,5
2250,4425000,3195000,1,0.013545,19.71579933166504,38,2978,5
2708,4455000,3125000,3,0.012726,21.727787017822266,38,2986,5
1988,4405000,3235000,3,0.001503,20.5089168548584,39,3031,5
2380,4425000,3175000,1,0.002322,19.685203552246097,40,3061,5
2581,4485000,3145000,1,0.029637,20.754825592041016,40,3072,5
2643,4455000,3135000,1,0.01098,18.54788589477539,41,3127,5
2120,4425000,3215000,2,3.33e-4,17.546554565429688,41,3186,5
2251,4435000,3195000,1,2.61e-4,20.16221046447754,44,3278,5
2384,4465000,3175000,1,0.009747,19.55779266357422,44,3295,5
2315,4425000,3185000,2,0.004095,17.66716766357422,44,3300,5
2579,4465000,3145000,1,0.001089,18.34656143188477,44,3365,5
2711,4485000,3125000,1,0.006678,19.16110610961914,44,3411,5
1989,4415000,3235000,1,0.011286,18.58772087097168,45,3425,5
2511,4435000,3155000,1,0.042345,19.12184715270996,45,3472,5
2447,4445000,3165000,1,0.001962,19.433204650878903,45,3484,5
2644,4465000,3135000,2,1.44e-4,20.1348819732666,45,3495,5
2184,4415000,3205000,1,0.001512,20.182336807250977,47,3647,5
2450,4475000,3165000,2,1.08e-4,18.874406814575195,47,3668,5
2448,4455000,3165000,1,9.18e-4,19.882293701171875,47,3698,5
2118,4405000,3215000,12,0.003978,20.01742172241211,47,3720,5
2450,4475000,3165000,1,0.001521,18.706581115722656,48,3855,5
2516,4485000,3155000,1,0.01035,19.90248107910156,50,3910,5
2317,4445000,3185000,1,0.001062,20.477996826171875,51,3941,5
2645,4475000,3135000,2,1.08e-4,19.21880149841309,51,3969,5
2383,4455000,3175000,2,0.013266,21.100433349609375,52,3984,5
2580,4475000,3145000,1,0.018801,20.059467315673828,53,4109,5
2380,4425000,3175000,1,0.006642,18.94438934326172,54,4190,5
1989,4415000,3235000,7,0.011871,20.75992202758789,55,4265,5
2315,4425000,3185000,1,0.015831,18.642635345458984,55,4268,5
2186,4435000,3205000,1,0.009486,19.24420166015625,55,4271,5
2120,4425000,3215000,2,0.003969,19.602293014526367,55,4309,5
2580,4475000,3145000,4,0.001638,20.197032928466797,55,4311,5
2512,4445000,3155000,1,0.003024,19.444190979003903,55,4379,5
2514,4465000,3155000,2,0.043047,18.397851943969727,57,4447,5
2315,4425000,3185000,1,7.92e-4,20.266218185424805,60,4693,5
2578,4455000,3145000,1,0.041157,20.346410751342773,60,4711,5
2383,4455000,3175000,1,5.58e-4,20.39775848388672,60,4767,5
2513,4455000,3155000,1,0.001242,21.082427978515625,62,4864,5
2119,4415000,3215000,1,0.014472,19.78023910522461,63,4981,5
2385,4475000,3175000,1,0.005157,21.390439987182617,63,4984,5
2055,4425000,3225000,1,8.82e-4,18.68141746520996,64,5121,5
2513,4455000,3155000,1,0.00999,19.549802780151367,64,5127,5
2381,4435000,3175000,3,8.64e-4,19.880992889404297,64,5129,5
2247,4395000,3195000,1,0.222408,19.886919021606445,64,5135,5
2516,4485000,3155000,1,3.69e-4,21.847225189208984,65,5224,5
2313,4405000,3185000,1,0.030303,18.952211380004883,65,5230,5
2120,4425000,3215000,1,0.001521,18.883621215820312,65,5234,5
2515,4475000,3155000,4,0.004275,19.863880157470703,65,5271,5
2252,4445000,3195000,1,0.004284,19.72216033935547,65,5275,5
2516,4485000,3155000,1,1.26e-4,18.46139144897461,66,5365,5
2774,4465000,3115000,2,0.036693,18.861555099487305,66,5372,5
2446,4435000,3165000,1,0.010071,19.050107955932617,67,5394,5
2382,4445000,3175000,1,0.060687,19.26995086669922,69,5508,5
1990,4425000,3235000,1,0.002664,19.180517196655273,69,5559,5
2578,4455000,3145000,3,2.7e-5,20.267093658447266,69,5586,5
2251,4435000,3195000,3,0.018729,18.906518936157227,69,5588,5
