cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
1853,4355000,3255000,1,0.024183,20.092254638671875,1,1,12
3214,4315000,3045000,1,0.093771,18.344947814941406,1,3,12
1911,4285000,3245000,1,0.006921,19.27908515930176,1,9,12
3858,4255000,2945000,1,0.010179,20.061676025390625,1,15,12
2697,4345000,3125000,1,0.00594,19.819801330566406,1,29,12
4038,4105000,2915000,2,0.022446,21.43053436279297,1,30,12
1906,4235000,3245000,1,0.004554,18.223957061767575,1,31,12
3976,4135000,2925000,1,3.24e-4,20.88000106811523,1,35,12
3014,4265000,3075000,1,3.69e-4,21.02686882019043,1,49,12
3458,4155000,3005000,1,0.031518,19.90549659729004,1,63,12
3404,4265000,3015000,1,0.078507,21.001548767089844,1,64,12
1965,4175000,3235000,1,0.024102,18.32218360900879,1,67,12
3712,4095000,2965000,1,0.016821,20.53567123413086,1,72,12
3521,4135000,2995000,1,0.0018,20.785778045654297,1,85,12
3389,4115000,3015000,7,0.030168,19.21880149841309,1,90,12
3462,4195000,3005000,2,0.002565,17.61634063720703,1,95,12
2754,4265000,3115000,1,0.011313,19.648576736450195,1,100,12
2165,4225000,3205000,5,0.02367,20.666114807128903,1,109,12
2688,4255000,3125000,1,0.008226,19.830232620239254,1,111,12
3131,4135000,3055000,1,4.77e-4,21.071672439575195,2,126,12
2696,4335000,3125000,1,4.5e-4,18.14960289001465,2,128,12
2697,4345000,3125000,1,3.69e-4,18.683116912841797,2,129,12
3325,4125000,3025000,2,0.006327,18.41486358642578,2,131,12
3719,4165000,2965000,1,0.018828,21.297372817993164,2,137,12
3855,4225000,2945000,1,0.009225,20.714191436767575,2,146,12
2880,4225000,3095000,2,9.36e-4,18.735248565673828,2,149,12
3844,4115000,2945000,1,0.005652,18.81094741821289,2,171,12
3212,4295000,3045000,7,0.003537,20.55291748046875,2,177,12
3647,4095000,2975000,1,0.003528,20.98318862915039,2,186,12
3728,4255000,2965000,1,2.07e-4,18.87358283996582,2,189,12
3330,4175000,3025000,2,0.066114,21.13043975830078,2,193,12
3335,4225000,3025000,1,0.002007,20.19544792175293,2,212,12
1968,4205000,3235000,8,0.011475,19.88163375854492,2,221,12
3601,4285000,2985000,3,0.010044,19.886249542236328,2,228,12
1984,4365000,3235000,1,0.001458,20.12676239013672,2,229,12
2099,4215000,3215000,1,4.59e-4,21.185773849487305,2,230,12
1976,4285000,3235000,1,0.035982,19.863880157470703,2,232,12
3391,4135000,3015000,1,4.59e-4,19.98529624938965,2,240,12
3276,4285000,3035000,1,0.005058,22.748367309570312,2,245,12
2365,4275000,3175000,1,0.009711,20.057395935058594,2,258,12
3257,4095000,3035000,1,7.47e-4,18.554521560668945,2,267,12
3978,4155000,2925000,1,0.006507,18.436243057250977,3,277,12
3973,4105000,2925000,1,0.049185,19.571964263916016,3,279,12
2234,4265000,3195000,1,0.004248,19.08364486694336,3,290,12
2107,4295000,3215000,1,0.016785,18.324132919311523,3,298,12
1918,4355000,3245000,1,0.001674,20.48038101196289,3,318,12
2300,4275000,3185000,1,0.031059,20.660900115966797,3,327,12
3519,4115000,2995000,28,0.009171,22.536941528320312,3,329,12
3793,4255000,2955000,2,0.017847,20.143959045410156,3,342,12
3648,4105000,2975000,1,0.001089,20.23562240600586,3,365,12
2050,4375000,3225000,3,0.001008,20.12676239013672,3,377,12
3014,4265000,3075000,1,0.001089,21.072099685668945,3,382,12
3454,4115000,3005000,2,0.06669,18.790319442749023,3,386,12
3469,4265000,3005000,2,3.87e-4,18.3848819732666,3,388,12
3138,4205000,3055000,1,0.033705,18.93388557434082,4,400,12
3074,4215000,3065000,1,0.0162,19.79847526550293,4,401,12
2819,4265000,3105000,4,0.007137,20.587852478027344,4,405,12
2947,4245000,3085000,1,0.092736,22.19668960571289,4,406,12
3192,4095000,3045000,1,1.35e-4,18.56007957458496,4,407,12
3214,4315000,3045000,1,0.006723,20.065645217895508,4,411,12
3844,4115000,2945000,1,7.47e-4,20.26466178894043,4,413,12
3140,4225000,3055000,1,9.9e-5,20.88201904296875,4,416,12
3586,4135000,2985000,1,0.003096,19.0889835357666,4,420,12
3860,4275000,2945000,1,0.001332,19.422056198120117,4,424,12
2111,4335000,3215000,1,0.039987,20.111099243164062,4,427,12
1979,4315000,3235000,1,0.054612,18.942598342895508,4,435,12
3133,4155000,3055000,2,0.00441,19.625694274902344,4,437,12
3518,4105000,2995000,1,4.32e-4,18.790464401245117,4,439,12
2496,4285000,3155000,1,9.27e-4,19.034584045410156,4,441,12
3398,4205000,3015000,1,0.059553,20.17086601257324,4,450,12
2430,4275000,3165000,1,0.005274,20.509849548339844,4,452,12
3269,4215000,3035000,1,0.001926,20.640798568725582,4,458,12
1980,4325000,3235000,1,0.0054,19.54740524291992,4,466,12
2690,4275000,3125000,1,0.063135,20.146141052246097,4,469,12
1900,4175000,3245000,1,0.060885,20.16221046447754,4,478,12
2305,4325000,3185000,1,0.005454,18.29869842529297,4,479,12
3200,4175000,3045000,1,8.73e-4,18.806394577026367,4,491,12
1972,4245000,3235000,1,0.013536,20.116235733032227,4,500,12
3905,4075000,2935000,2,0.001152,20.475505828857425,4,502,12
4109,4165000,2905000,1,0.009225,19.205400466918945,4,513,12
3394,4165000,3015000,1,0.020826,21.4445743560791,4,517,12
3849,4165000,2945000,1,0.007767,20.866098403930664,4,521,12
3081,4285000,3065000,1,0.003033,19.24964904785156,4,529,12
2303,4305000,3185000,1,0.023778,19.9727783203125,4,533,12
2609,4115000,3135000,14,0.007542,22.090126037597656,4,543,12
3267,4195000,3035000,1,0.042867,19.301645278930664,5,546,12
1982,4345000,3235000,1,0.001386,18.872596740722656,5,553,12
1980,4325000,3235000,1,1.17e-4,19.995338439941406,5,558,12
2947,4245000,3085000,6,0.137421,17.665782928466797,5,561,12
2627,4295000,3135000,1,0.079911,20.572021484375,5,564,12
4036,4085000,2915000,5,6.3e-4,20.792482376098633,5,586,12
2755,4275000,3115000,3,0.051696,20.4432373046875,5,590,12
2041,4285000,3225000,1,0.018594,20.184335708618164,5,594,12
3000,4125000,3075000,1,9.54e-4,19.028358459472656,5,605,12
3204,4215000,3045000,1,1.98e-4,17.375898361206055,5,613,12
4040,4125000,2915000,3,4.68e-4,20.34356117248535,5,619,12
2177,4345000,3205000,1,0.010125,20.359174728393555,5,621,12
1854,4365000,3255000,8,3.69e-4,20.58875274658203,5,624,12
3578,4055000,2985000,1,0.007119,18.389602661132812,5,633,12
2818,4255000,3105000,1,0.00819,19.257787704467773,5,644,12
2760,4325000,3115000,2,0.015561,20.63587760925293,5,649,12
3714,4115000,2965000,1,0.017028,20.39573097229004,5,669,12
2882,4245000,3095000,16,0.002799,17.61664390563965,6,692,12
3976,4135000,2925000,708,2.7e-4,19.24534797668457,6,694,12
4107,4145000,2905000,1,0.048564,19.439067840576172,6,697,12
2032,4195000,3225000,3,0.001908,17.90193748474121,6,700,12
3584,4115000,2985000,2,0.00612,22.007518768310547,6,709,12
4108,4155000,2905000,1,6.39e-4,20.159069061279297,6,717,12
3649,4115000,2975000,2,0.012906,18.60898780822754,7,727,12
1853,4355000,3255000,1,0.001845,20.12535285949707,7,728,12
3981,4185000,2925000,1,0.003744,22.41533660888672,7,729,12
1968,4205000,3235000,5,4.5e-5,20.100406646728516,7,735,12
3009,4215000,3075000,2,0.002754,18.65553855895996,7,739,12
2300,4275000,3185000,2,8.73e-4,18.98879051208496,7,744,12
3651,4135000,2975000,1,0.00891,19.415142059326172,7,757,12
3210,4275000,3045000,3,0.028458,20.064186096191406,7,760,12
3127,4095000,3055000,1,4.32e-4,21.878625869750977,7,769,12
2947,4245000,3085000,2,0.003438,18.70462417602539,7,778,12
1975,4275000,3235000,12,0.043713,17.744342803955078,8,789,12
3394,4165000,3015000,1,0.033633,18.27950096130371,8,800,12
2882,4245000,3095000,1,0.005913,18.48799705505371,8,806,12
3974,4115000,2925000,1,0.001611,20.698888778686523,8,810,12
1981,4335000,3235000,1,0.006327,18.482975006103516,8,811,12
3130,4125000,3055000,3,7.38e-4,20.738216400146484,8,814,12
3346,4335000,3025000,1,3.24e-4,19.876075744628903,9,823,12
2827,4345000,3105000,1,5.85e-4,20.04718017578125,9,824,12
2892,4345000,3095000,2,0.01881,19.54853248596191,9,830,12
3067,4145000,3065000,1,7.92e-4,21.816295623779297,9,841,12
2611,4135000,3135000,1,0.008307,22.442228317260746,9,843,12
2688,4255000,3125000,2,0.002493,20.833332061767575,9,845,12
2101,4235000,3215000,1,0.001152,19.036285400390625,9,847,12
3653,4155000,2975000,1,0.00891,19.48956871032715,9,849,12
2306,4335000,3185000,1,0.003276,20.661895751953125,9,855,12
3650,4125000,2975000,1,0.010512,18.68141746520996,9,857,12
3278,4305000,3035000,1,0.041832,20.105165481567383,9,858,12
1844,4265000,3255000,1,0.024363,19.37105178833008,9,865,12
2102,4245000,3215000,1,0.016884,19.134912490844727,9,866,12
2033,4205000,3225000,1,0.008568,19.180517196655273,10,872,12
4170,4125000,2895000,1,0.041049,19.777807235717773,10,875,12
3859,4265000,2945000,3,0.009531,19.30681800842285,10,878,12
3211,4285000,3045000,1,0.016524,18.72569274902344,10,879,12
3458,4155000,3005000,2,0.051696,20.462749481201172,10,880,12
3520,4125000,2995000,1,0.003825,21.446985244750977,10,881,12
2805,4125000,3105000,1,7.74e-4,17.90193748474121,10,893,12
3582,4095000,2985000,1,0.001665,18.805219650268555,10,901,12
3856,4235000,2945000,7,5.94e-4,18.506807327270508,10,905,12
2806,4135000,3105000,1,0.011871,19.363847732543945,10,912,12
1918,4355000,3245000,1,4.77e-4,19.832691192626953,10,914,12
1853,4355000,3255000,1,2.7e-5,19.89043426513672,10,917,12
3277,4295000,3035000,2,0.078291,20.466367721557617,10,932,12
3343,4305000,3025000,1,0.002259,18.54546546936035,10,937,12
3081,4285000,3065000,1,9.18e-4,18.254274368286133,10,938,12
2935,4125000,3085000,1,0.014472,18.88355827331543,10,941,12
2820,4275000,3105000,1,0.002421,20.809423446655273,10,944,12
1982,4345000,3235000,1,0.006012,20.00326156616211,10,950,12
2169,4265000,3205000,1,0.024363,20.297815322875977,10,953,12
3214,4315000,3045000,5,0.108009,18.694660186767575,10,954,12
3461,4185000,3005000,2,0.001881,21.481977462768555,10,959,12
2751,4235000,3115000,1,0.003555,18.77894592285156,10,977,12
3730,4275000,2965000,1,0.085878,18.57774543762207,10,978,12
3908,4105000,2935000,1,0.012816,20.063575744628903,10,979,12
2819,4265000,3105000,1,0.001377,18.96861267089844,10,992,12
2821,4285000,3105000,1,0.015903,19.8775691986084,10,993,12
3717,4145000,2965000,2,0.041832,21.600688934326172,10,997,12
2621,4235000,3135000,1,0.003114,18.972166061401367,10,1002,12
2303,4305000,3185000,5,0.049185,18.428630828857425,10,1005,12
3140,4225000,3055000,3,6.75e-4,20.624727249145508,11,1021,12
3517,4095000,2995000,1,0.137421,20.43324851989746,11,1027,12
2939,4165000,3085000,1,0.002628,18.27884864807129,11,1029,12
2499,4315000,3155000,3,0.077436,20.891664505004883,11,1047,12
4169,4115000,2895000,2,0.006273,18.555641174316406,11,1059,12
3536,4285000,2995000,11,7.2e-4,19.336713790893555,11,1064,12
2951,4285000,3085000,2,0.020475,20.833332061767575,11,1078,12
2040,4275000,3225000,1,0.019881,19.923011779785156,12,1086,12
1910,4275000,3245000,1,0.004005,18.967700958251953,12,1091,12
3456,4135000,3005000,2,0.061344,19.891748428344727,12,1093,12
1983,4355000,3235000,2,0.001386,20.3892765045166,12,1096,12
3644,4065000,2975000,1,0.00612,19.763633728027344,12,1098,12
3332,4195000,3025000,1,0.005841,19.832691192626953,12,1101,12
3074,4215000,3065000,2,0.024903,22.41016387939453,12,1103,12
3201,4185000,3045000,1,8.1e-4,20.72406768798828,12,1104,12
3457,4145000,3005000,39,3.6e-4,19.975975036621097,12,1107,12
3073,4205000,3065000,2,0.052578,19.623197555541992,13,1108,12
3645,4075000,2975000,1,0.112581,20.98296356201172,13,1111,12
3846,4135000,2945000,1,0.003969,18.659578323364254,13,1113,12
2496,4285000,3155000,20,0.045315,18.732925415039062,13,1126,12
2814,4215000,3105000,4,0.001386,19.70820045471191,13,1134,12
1970,4225000,3235000,11,9.45e-4,21.227323532104492,13,1144,12
3516,4085000,2995000,3,0.045261,19.503650665283203,13,1149,12
3921,4235000,2935000,1,0.002016,18.56007957458496,13,1156,12
2236,4285000,3195000,1,0.007038,21.01233291625977,13,1161,12
