cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
5360,4325000,2715000,1,0.003555,20.665075302124023,1,3,2
5371,4435000,2715000,1,0.002304,18.39580726623535,1,6,2
5361,4335000,2715000,1,0.012366,20.635284423828125,2,74,2
5301,4385000,2725000,1,0.043605,19.733421325683594,2,123,2
5427,4345000,2705000,1,0.006111,19.591859817504883,3,248,2
5435,4425000,2705000,1,0.005733,19.307727813720703,5,314,2
5298,4355000,2725000,1,0.002808,20.894800186157227,5,321,2
5302,4395000,2725000,7,0.007389,18.87165641784668,5,322,2
5427,4345000,2705000,1,0.023643,20.610597610473633,6,429,2
5245,4475000,2735000,1,0.010467,20.17558860778809,9,603,2
5369,4415000,2715000,1,0.013815,19.075149536132812,9,613,2
5246,4485000,2735000,1,2.16e-4,23.40555191040039,9,658,2
5432,4395000,2705000,1,0.004446,19.846729278564453,10,726,2
5245,4475000,2735000,1,0.028692,21.037826538085938,11,762,2
5251,4535000,2735000,2,0.041832,20.56043243408203,11,765,2
5317,4545000,2725000,1,0.004536,23.21871566772461,11,805,2
5361,4335000,2715000,1,0.081081,18.203691482543945,12,845,2
5556,4335000,2685000,1,0.00495,19.81537437438965,12,877,2
5249,4515000,2735000,1,1.71e-4,18.628747940063477,13,904,2
5244,4465000,2735000,1,3.06e-4,19.91510772705078,13,956,2
5302,4395000,2725000,1,0.005643,21.26906394958496,13,995,2
5435,4425000,2705000,2,0.022185,21.76433753967285,13,1002,2
5296,4335000,2725000,1,0.025416,18.86388778686523,13,1010,2
5241,4435000,2735000,1,0.002511,19.97444725036621,14,1144,2
5303,4405000,2725000,1,0.02007,20.491674423217773,14,1147,2
5368,4405000,2715000,1,0.001062,20.320512771606445,15,1199,2
5361,4335000,2715000,1,0.046278,20.440454483032227,16,1227,2
5301,4385000,2725000,1,0.002898,20.700382232666016,16,1279,2
5305,4425000,2725000,3,0.004959,19.61391258239746,17,1406,2
5241,4435000,2735000,2,0.038493,18.805219650268555,17,1419,2
5242,4445000,2735000,1,0.005202,23.6965274810791,23,1805,2
5426,4335000,2705000,1,0.039348,19.98100471496582,25,1967,2
5316,4535000,2725000,1,0.002052,19.687231063842773,25,2010,2
5250,4525000,2735000,1,0.040545,18.17062187194824,25,2088,2
5316,4535000,2725000,6,0.011313,19.916324615478516,26,2133,2
5365,4375000,2715000,1,0.00126,18.68141746520996,26,2134,2
5434,4415000,2705000,1,9.54e-4,20.09458351135254,26,2146,2
5382,4545000,2715000,1,0.003834,21.697973251342773,26,2150,2
5248,4505000,2735000,1,0.016596,19.69942092895508,27,2276,2
5433,4405000,2705000,9,0.001017,18.886781692504883,29,2508,2
5309,4465000,2725000,1,7.47e-4,18.235347747802734,30,2551,2
5359,4315000,2715000,1,0.005805,18.720195770263672,31,2657,2
5252,4545000,2735000,1,0.002799,17.708560943603516,31,2675,2
5244,4465000,2735000,2,0.014373,19.356929779052734,34,2806,2
5309,4465000,2725000,3,0.004842,20.474639892578125,34,2825,2
5245,4475000,2735000,1,0.095418,21.184934616088867,35,2875,2
5231,4335000,2735000,11,0.001575,20.0852108001709,36,2904,2
5251,4535000,2735000,1,1.98e-4,20.012184143066406,39,2999,2
5368,4405000,2715000,1,6.75e-4,22.59413719177246,41,3122,2
5295,4325000,2725000,9,9.72e-4,20.48202133178711,44,3307,2
5296,4335000,2725000,3,0.007956,20.431745529174805,44,3313,2
5426,4335000,2705000,1,0.016488,19.774311065673828,44,3351,2
5309,4465000,2725000,3,0.007056,18.38252830505371,44,3361,2
5245,4475000,2735000,1,0.001467,20.509849548339844,44,3374,2
5249,4515000,2735000,1,0.002835,19.995338439941406,44,3394,2
5303,4405000,2725000,4,0.004095,20.165151596069336,46,3569,2
5298,4355000,2725000,1,0.010431,18.87474250793457,47,3651,2
5369,4415000,2715000,1,0.003006,19.357120513916016,47,3733,2
5251,4535000,2735000,1,0.012186,18.33320426940918,48,3840,2
5246,4485000,2735000,1,6.21e-4,19.685203552246097,49,3858,2
5185,4525000,2745000,1,0.001944,18.331201553344727,50,3908,2
5317,4545000,2725000,6,0.019386,20.13535499572754,51,3948,2
5360,4325000,2715000,2,4.95e-4,19.24070930480957,51,3971,2
5245,4475000,2735000,5,3.51e-4,20.71443748474121,53,4031,2
5317,4545000,2725000,1,3.42e-4,17.219633102416992,53,4073,2
5366,4385000,2715000,1,0.004563,19.427444458007812,53,4095,2
5308,4455000,2725000,20,0.030609,20.8335018157959,53,4107,2
5298,4355000,2725000,4,7.47e-4,20.135162353515625,54,4170,2
5556,4335000,2685000,1,4.5e-4,21.90150451660156,54,4204,2
5247,4495000,2735000,1,0.014958,18.538537979125977,55,4242,2
5305,4425000,2725000,5,0.002925,20.324661254882812,55,4342,2
5245,4475000,2735000,1,7.02e-4,18.86153221130371,57,4514,2
5434,4415000,2705000,1,3.51e-4,18.473447799682617,57,4521,2
5427,4345000,2705000,1,0.001062,19.766279220581055,57,4571,2
5304,4415000,2725000,1,0.018423,19.772228240966797,58,4596,2
5361,4335000,2715000,1,0.003978,19.150550842285156,58,4611,2
5251,4535000,2735000,2,7.65e-4,20.814617156982425,59,4657,2
5186,4535000,2745000,29,0.004581,19.217557907104492,60,4761,2
5231,4335000,2735000,3,0.046251,18.93484878540039,61,4803,2
5427,4345000,2705000,1,5.94e-4,20.057119369506836,61,4838,2
5250,4525000,2735000,1,0.004302,21.07732391357422,62,4957,2
5231,4335000,2735000,1,5.94e-4,22.5760440826416,63,4976,2
5248,4505000,2735000,2,0.001404,20.87149429321289,64,5164,2
5310,4475000,2725000,3,0.013932,20.70808219909668,64,5171,2
5361,4335000,2715000,1,0.010071,21.0033016204834,65,5265,2
5365,4375000,2715000,3,0.002142,18.887924194335938,65,5290,2
5184,4515000,2745000,1,0.01593,21.14457130432129,66,5334,2
5306,4435000,2725000,2,0.003222,18.91692352294922,66,5373,2
5310,4475000,2725000,1,0.015696,19.625564575195312,67,5384,2
5435,4425000,2705000,1,0.018549,18.42909049987793,68,5432,2
5362,4345000,2715000,1,0.026568,18.305126190185547,69,5501,2
5427,4345000,2705000,1,0.004923,19.72863388061523,69,5503,2
5370,4425000,2715000,4,0.009891,21.46938705444336,69,5519,2
5428,4355000,2705000,2,0.003339,21.100433349609375,69,5529,2
5241,4435000,2735000,2,0.012051,20.64751625061035,69,5556,2
5243,4455000,2735000,2,0.021033,18.43901634216309,71,5682,2
5362,4345000,2715000,2,0.007299,21.60333824157715,73,5750,2
5427,4345000,2705000,2,0.002331,18.541467666625977,74,5795,2
5428,4355000,2705000,1,0.01773,19.86322784423828,75,5877,2
5305,4425000,2725000,3,1.53e-4,19.126419067382812,76,5953,2
5186,4535000,2745000,2,7.2e-5,17.818553924560547,77,6034,2
5184,4515000,2745000,5,0.002547,19.02479362487793,78,6091,2
5185,4525000,2745000,11,0.001602,20.75650978088379,79,6338,2
5371,4435000,2715000,1,0.003474,19.90102195739746,79,6343,2
5247,4495000,2735000,1,3.96e-4,18.552921295166016,81,6517,2
5307,4445000,2725000,1,0.008568,19.545534133911133,81,6526,2
5252,4545000,2735000,1,0.002277,20.691909790039062,82,6567,2
5186,4535000,2745000,2,2.79e-4,20.44617462158203,83,6626,2
5241,4435000,2735000,1,0.014994,20.96410369873047,83,6674,2
5305,4425000,2725000,1,0.028863,20.34555435180664,85,6785,2
5186,4535000,2745000,2,0.093771,18.674551010131836,87,6944,2
5428,4355000,2705000,1,0.010593,19.993247985839844,87,6987,2
5248,4505000,2735000,1,0.092304,18.43876075744629,88,7032,2
5427,4345000,2705000,1,5.49e-4,18.126850128173828,88,7065,2
5316,4535000,2725000,2,0.002295,19.31676864624023,90,7133,2
5251,4535000,2735000,3,3.42e-4,20.97528648376465,90,7140,2
5369,4415000,2715000,3,0.027621,18.555641174316406,90,7228,2
