cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
1355,4575000,3335000,2,2.52e-4,17.88690948486328,1,13,7
697,4495000,3435000,1,0.003933,20.280630111694336,1,15,7
769,4565000,3425000,26,0.01251,20.40813446044922,1,18,7
1095,4575000,3375000,1,7.56e-4,19.93165397644043,1,21,7
833,4555000,3415000,2,0.030168,18.8896541595459,1,41,7
1092,4545000,3375000,1,0.010935,18.5513916015625,1,45,7
1078,4405000,3375000,1,0.007344,18.197519302368164,1,67,7
638,4555000,3445000,1,0.001089,19.074363708496097,1,68,7
1284,4515000,3345000,1,0.021168,19.793031692504883,1,92,7
1728,4405000,3275000,1,0.171846,19.217557907104492,1,94,7
567,4495000,3455000,1,0.154278,21.647706985473633,1,97,7
1211,4435000,3355000,1,0.011862,19.260086059570312,1,119,7
1353,4555000,3335000,1,0.007695,20.7336483001709,2,134,7
1356,4585000,3335000,1,0.001008,19.65614128112793,2,155,7
1550,4575000,3305000,1,0.023778,20.92626190185547,2,171,7
888,4455000,3405000,1,0.00324,18.408889770507812,3,182,7
1158,4555000,3365000,1,0.028692,18.139820098876953,3,196,7
1348,4505000,3335000,1,1.71e-4,20.612829208374023,3,210,7
1352,4545000,3335000,1,0.004518,20.518695831298828,3,228,7
1284,4515000,3345000,1,0.0036,19.03299903869629,3,246,7
1418,4555000,3325000,1,0.003969,19.221986770629883,3,249,7
1421,4585000,3325000,4,0.00108,17.85964584350586,3,257,7
1022,4495000,3385000,2,3.69e-4,20.559310913085938,3,268,7
1087,4495000,3375000,1,1.89e-4,20.232643127441406,4,278,7
1085,4475000,3375000,1,0.016974,19.382160186767575,4,289,7
758,4455000,3425000,8,5.13e-4,21.18286895751953,4,304,7
963,4555000,3395000,1,0.003825,18.21192169189453,4,371,7
1414,4515000,3325000,2,0.007209,20.80699920654297,4,381,7
967,4595000,3395000,1,0.007362,19.73540496826172,4,382,7
1033,4605000,3385000,1,0.003636,18.314592361450195,4,386,7
822,4445000,3415000,1,0.021771,18.62694549560547,5,400,7
827,4495000,3415000,1,0.025488,19.078723907470703,5,438,7
1409,4465000,3325000,1,0.003861,19.57239532470703,6,479,7
698,4505000,3435000,2,0.007416,19.449466705322266,7,486,7
1032,4595000,3385000,1,0.017847,18.437280654907227,7,542,7
2060,4475000,3225000,1,0.001611,21.351696014404297,7,544,7
637,4545000,3445000,1,0.107181,18.376394271850582,7,548,7
1595,4375000,3295000,3,3.51e-4,20.59367561340332,7,549,7
1472,4445000,3315000,1,0.016722,20.843799591064453,7,550,7
834,4565000,3415000,2,0.004203,19.79438591003418,7,556,7
1292,4595000,3345000,1,0.015849,19.525056838989254,7,571,7
763,4505000,3425000,1,0.001152,20.36396026611328,7,575,7
1278,4455000,3345000,1,0.014328,19.161590576171875,7,594,7
1476,4485000,3315000,1,0.002304,18.172344207763672,7,625,7
2192,4495000,3205000,1,0.017577,20.491674423217773,7,634,7
887,4445000,3405000,2,0.002997,20.325279235839844,8,653,7
