cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
5251,4535000,2735000,1,7.2e-4,19.656221389770508,2,106,2
5244,4465000,2735000,1,0.004833,19.788986206054688,3,304,2
5304,4415000,2725000,1,0.008595,19.25349998474121,3,314,2
5186,4535000,2745000,2,0.008982,21.290380477905273,4,366,2
5248,4505000,2735000,1,0.007461,20.25562858581543,4,387,2
5359,4315000,2715000,1,0.061083,20.947311401367188,4,421,2
5317,4545000,2725000,1,0.008559,19.09450340270996,10,849,2
5245,4475000,2735000,1,0.023157,19.47441673278809,10,865,2
5310,4475000,2725000,1,0.069156,19.08753967285156,10,884,2
5185,4525000,2745000,1,0.014814,20.221525192260746,11,947,2
5307,4445000,2725000,1,0.002124,18.49677467346191,13,1097,2
5298,4355000,2725000,1,0.001044,18.930255889892575,14,1132,2
5245,4475000,2735000,1,5.13e-4,20.833332061767575,14,1133,2
5307,4445000,2725000,1,0.009756,20.39202880859375,14,1160,2
5367,4395000,2715000,1,0.016785,21.542219161987305,15,1203,2
5311,4485000,2725000,2,0.007614,19.795310974121097,16,1214,2
5382,4545000,2715000,2,0.026433,18.38806533813477,18,1390,2
5306,4435000,2725000,1,0.016146,20.86279296875,18,1394,2
5298,4355000,2725000,1,9.27e-4,20.111711502075195,18,1492,2
5306,4435000,2725000,1,0.021033,18.940505981445312,20,1549,2
5298,4355000,2725000,3,0.004518,19.12455940246582,22,1648,2
5433,4405000,2705000,3,0.003438,19.581571578979492,22,1659,2
5303,4405000,2725000,4,5.76e-4,20.317052841186523,24,1777,2
5426,4335000,2705000,1,0.009747,20.692777633666992,24,1807,2
5252,4545000,2735000,1,0.002862,19.37691307067871,25,1915,2
5247,4495000,2735000,1,0.004257,21.040884017944336,27,2068,2
5303,4405000,2725000,1,6.12e-4,20.36396026611328,28,2105,2
5365,4375000,2715000,1,0.003438,18.61349105834961,29,2218,2
5298,4355000,2725000,1,0.03789,20.232954025268555,30,2296,2
5382,4545000,2715000,1,0.010035,19.322580337524418,31,2374,2
5250,4525000,2735000,1,0.008586,17.740816116333008,33,2599,2
5369,4415000,2715000,1,0.013104,18.453296661376953,34,2648,2
5556,4335000,2685000,1,0.001305,21.56659889221191,34,2663,2
5186,4535000,2745000,4,0.003402,19.40330696105957,37,2780,2
5371,4435000,2715000,1,0.034092,21.883214950561523,37,2835,2
5304,4415000,2725000,1,0.011628,19.016834259033203,39,3037,2
5301,4385000,2725000,1,0.052074,20.343076705932617,40,3105,2
5246,4485000,2735000,1,0.012735,20.45728874206543,41,3204,2
5245,4475000,2735000,1,0.009198,18.870624542236328,41,3221,2
5298,4355000,2725000,3,0.037404,20.430269241333008,42,3251,2
5301,4385000,2725000,1,0.00612,18.818683624267575,44,3381,2
5310,4475000,2725000,1,0.01305,18.872596740722656,44,3406,2
5252,4545000,2735000,1,0.042867,18.68990135192871,45,3451,2
5316,4535000,2725000,3,0.098784,21.031015396118164,45,3460,2
5303,4405000,2725000,1,9.9e-4,18.64458274841309,46,3542,2
5428,4355000,2705000,1,0.006084,19.273174285888672,47,3575,2
5307,4445000,2725000,1,0.003384,19.695695877075195,49,3771,2
5304,4415000,2725000,3,0.075861,18.52508544921875,49,3834,2
5428,4355000,2705000,2,0.029637,20.189882278442383,52,3978,2
5492,4345000,2695000,9,0.004536,20.81636428833008,52,4068,2
5316,4535000,2725000,2,0.248391,21.607669830322266,53,4116,2
5250,4525000,2735000,1,5.13e-4,18.94438934326172,55,4175,2
5301,4385000,2725000,1,0.016731,23.77449607849121,57,4228,2
5186,4535000,2745000,1,0.01026,19.323965072631836,57,4248,2
5296,4335000,2725000,12,3.24e-4,19.521818161010746,57,4253,2
5246,4485000,2735000,2,0.054504,21.315061569213867,59,4370,2
5311,4485000,2725000,2,0.002097,20.97528648376465,59,4372,2
5359,4315000,2715000,1,0.001503,19.756223678588867,59,4384,2
5247,4495000,2735000,1,0.00594,18.94209861755371,61,4540,2
5301,4385000,2725000,1,0.010782,20.277238845825195,64,4671,2
5250,4525000,2735000,2,0.062118,21.14457130432129,64,4728,2
5367,4395000,2715000,1,0.013671,20.679031372070312,64,4732,2
5309,4465000,2725000,2,0.014121,18.757627487182617,65,4785,2
5492,4345000,2695000,10,0.015309,18.65047836303711,70,5102,2
5244,4465000,2735000,1,0.002088,21.90150451660156,70,5103,2
5435,4425000,2705000,1,0.011097,20.841861724853516,70,5112,2
5370,4425000,2715000,1,0.007623,18.87474250793457,71,5144,2
5241,4435000,2735000,1,0.001737,18.755695343017575,71,5148,2
5296,4335000,2725000,1,2.61e-4,19.23717880249023,72,5196,2
5433,4405000,2705000,2,0.006489,20.456451416015625,72,5220,2
5298,4355000,2725000,1,0.001314,19.96186065673828,72,5266,2
5433,4405000,2705000,1,0.031878,20.465974807739254,73,5353,2
5252,4545000,2735000,2,5.94e-4,19.718778610229492,75,5492,2
5365,4375000,2715000,2,9.9e-4,17.39716148376465,75,5518,2
5186,4535000,2745000,1,0.055089,20.916147232055664,75,5538,2
5382,4545000,2715000,1,0.13311,20.225147247314453,76,5567,2
5435,4425000,2705000,1,0.011646,18.57402992248535,77,5665,2
5427,4345000,2705000,1,0.01548,18.407058715820312,78,5687,2
5360,4325000,2715000,1,0.029223,20.309118270874023,79,5782,2
5296,4335000,2725000,1,5.4e-4,20.186845779418945,79,5815,2
5492,4345000,2695000,1,0.020655,20.012184143066406,79,5847,2
5360,4325000,2715000,1,0.01251,23.6965274810791,80,5913,2
5295,4325000,2725000,2,0.029664,19.735231399536133,81,5987,2
5306,4435000,2725000,1,0.028935,20.349756240844727,83,6039,2
5427,4345000,2705000,1,0.005274,19.00068473815918,84,6105,2
5247,4495000,2735000,1,0.002997,18.69306373596191,84,6110,2
5184,4515000,2745000,4,0.001035,18.30725860595703,85,6152,2
5435,4425000,2705000,2,2.34e-4,21.577178955078125,85,6157,2
5382,4545000,2715000,5,9.18e-4,19.588550567626953,85,6165,2
5306,4435000,2725000,2,0.008721,18.58745384216309,85,6184,2
5245,4475000,2735000,1,0.001881,19.511486053466797,85,6190,2
5251,4535000,2735000,1,2.25e-4,20.12535285949707,87,6368,2
5428,4355000,2705000,1,0.001647,19.20227432250977,88,6464,2
5249,4515000,2735000,5,0.055089,19.829145431518555,90,6645,2
5250,4525000,2735000,1,0.004374,19.20227432250977,90,6667,2
5317,4545000,2725000,1,0.005427,18.912559509277344,93,6940,2
5247,4495000,2735000,2,0.001062,20.452661514282227,94,7002,2
5492,4345000,2695000,5,2.7e-4,19.68837547302246,94,7014,2
5251,4535000,2735000,2,0.001458,20.75992202758789,95,7087,2
5231,4335000,2735000,1,0.016074,18.39580726623535,97,7201,2
5246,4485000,2735000,1,4.5e-4,21.87714576721191,98,7250,2
5432,4395000,2705000,1,0.022707,18.918420791625977,99,7301,2
