cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
5213,4155000,2735000,1,8.01e-4,20.104724884033203,1,15,11
4579,4315000,2835000,2,0.02655,19.67748260498047,1,27,11
5084,4165000,2755000,1,0.003078,20.104909896850582,1,34,11
3109,4565000,3065000,1,0.031689,19.1628475189209,1,36,11
3554,4465000,2995000,1,0.007479,19.321447372436523,1,51,11
4695,4175000,2815000,1,0.007362,18.361976623535156,2,60,11
3512,4045000,2995000,2,0.006633,18.38806533813477,2,62,11
2553,4205000,3145000,1,2.61e-4,17.708560943603516,2,80,11
2548,4155000,3145000,1,2.52e-4,20.376140594482425,2,87,11
3166,4485000,3055000,1,8.1e-5,18.818639755249023,2,91,11
3023,4355000,3075000,1,0.025713,19.530712127685547,2,100,11
2307,4345000,3185000,1,0.023643,20.057395935058594,2,105,11
3619,4465000,2985000,27,0.028692,19.156763076782227,2,108,11
3226,4435000,3045000,8,4.5e-4,21.600688934326172,2,116,11
3617,4445000,2985000,5,0.007479,19.846729278564453,2,118,11
2684,4215000,3125000,28,2.79e-4,20.624727249145508,2,120,11
3356,4435000,3025000,1,0.019341,19.566585540771484,2,132,11
3256,4085000,3035000,1,0.003303,17.66716766357422,2,137,11
4897,4245000,2785000,2,0.012447,19.61243438720703,2,144,11
3359,4465000,3025000,2,8.28e-4,20.24398422241211,2,164,11
4272,4495000,2885000,1,0.002727,20.059467315673828,2,175,11
2377,4395000,3175000,1,0.005976,18.87474250793457,2,179,11
4373,4205000,2865000,3,0.011898,18.262449264526367,2,180,11
4633,4205000,2825000,1,0.011646,18.473447799682617,2,189,11
3162,4445000,3055000,1,0.001089,18.32171058654785,3,204,11
2374,4365000,3175000,1,0.106659,18.01188850402832,3,214,11
2440,4375000,3165000,40,0.056628,18.89719009399414,3,219,11
4539,4565000,2845000,2,0.008523,20.96506690979004,3,223,11
2310,4375000,3185000,15,0.005391,17.77396583557129,3,228,11
4631,4185000,2825000,2,0.009081,20.802200317382812,3,250,11
5084,4165000,2755000,2,0.002547,19.998788833618164,3,253,11
4955,4175000,2775000,1,0.033561,18.62661361694336,3,256,11
2439,4365000,3165000,2,5.22e-4,18.571758270263672,4,265,11
3355,4425000,3025000,2,6.57e-4,19.99051094055176,4,267,11
4761,4185000,2805000,1,0.009837,21.855487823486328,4,288,11
3101,4485000,3065000,2,1.8e-4,18.99779510498047,4,291,11
4889,4165000,2785000,1,0.029583,19.440156936645508,4,303,11
4891,4185000,2785000,1,0.002862,18.270526885986328,4,305,11
4963,4255000,2775000,2,0.028647,20.820629119873047,5,313,11
3488,4455000,3005000,2,0.006021,19.647239685058594,5,317,11
5022,4195000,2765000,1,0.008775,18.996871948242188,5,331,11
4762,4195000,2805000,1,2.97e-4,21.114107131958008,5,333,11
