cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
3512,4045000,2995000,2,0.010836,20.43708610534668,1,24,11
3356,4435000,3025000,1,0.002385,20.820444107055664,1,34,11
3288,4405000,3035000,2,0.001323,19.055654525756836,1,86,11
3108,4555000,3065000,3,5.94e-4,19.718778610229492,1,88,11
3233,4505000,3045000,1,0.040644,19.357120513916016,1,105,11
4410,4575000,2865000,2,4.5e-4,21.331804275512695,1,112,11
3102,4495000,3065000,1,0.038493,21.340463638305664,2,115,11
4825,4175000,2795000,1,0.028863,18.898548126220703,2,143,11
4579,4315000,2835000,6,2.52e-4,19.863414764404297,2,144,11
3296,4485000,3035000,1,0.002331,22.448928833007812,2,147,11
4145,4525000,2905000,1,0.021798,19.195838928222656,2,152,11
3100,4475000,3065000,3,0.01143,18.938711166381836,2,159,11
2374,4365000,3175000,1,0.006489,18.790319442749023,2,173,11
4502,4195000,2845000,6,0.011421,20.049175262451172,2,192,11
4441,4235000,2855000,1,0.006228,18.830795288085938,2,202,11
4146,4535000,2905000,1,0.0018,19.12147521972656,2,209,11
3488,4455000,3005000,1,3.24e-4,20.97528648376465,2,235,11
3227,4445000,3045000,1,0.005193,20.891664505004883,2,246,11
3225,4425000,3045000,1,0.00252,20.023090362548828,2,255,11
4278,4555000,2885000,4,0.00432,20.615434646606445,2,260,11
2618,4205000,3135000,7,0.011034,20.63036346435547,2,273,11
2242,4345000,3195000,1,0.00324,19.915775299072266,3,286,11
5022,4195000,2765000,1,0.033453,18.804462432861328,3,293,11
2940,4175000,3085000,4,0.002313,20.45188331604004,3,296,11
2485,4175000,3155000,1,0.017604,19.947277069091797,3,301,11
4773,4305000,2805000,1,0.001332,19.846134185791016,3,306,11
3191,4085000,3045000,1,0.002115,20.431745529174805,3,312,11
3361,4485000,3025000,1,0.053496,20.247085571289062,3,314,11
4570,4225000,2835000,1,0.019008,18.95539093017578,3,315,11
2993,4055000,3075000,2,0.029628,17.61664390563965,3,317,11
5027,4245000,2765000,1,0.118008,19.593212127685547,3,331,11
3164,4465000,3055000,1,0.001818,20.047515869140625,3,335,11
2616,4185000,3135000,1,0.012717,19.39511489868164,3,337,11
4473,4555000,2855000,3,0.005616,19.481618881225582,3,341,11
4826,4185000,2795000,2,0.024777,21.035354614257812,3,350,11
5214,4165000,2735000,1,0.004275,19.667705535888672,3,352,11
3106,4535000,3065000,6,0.012411,19.20227432250977,3,357,11
3287,4395000,3035000,1,0.010287,21.037826538085938,3,362,11
4516,4335000,2845000,1,0.001386,18.53998374938965,3,384,11
2379,4415000,3175000,5,0.001638,19.211261749267575,3,387,11
2613,4155000,3135000,1,0.00747,20.013870239257812,4,396,11
2980,4575000,3085000,2,6.57e-4,19.914058685302734,4,402,11
4274,4515000,2885000,1,0.004572,23.847322463989254,4,404,11
3058,4055000,3065000,1,0.023346,20.11453437805176,4,432,11
4891,4185000,2785000,1,0.015435,20.463651657104492,4,438,11
4707,4295000,2815000,1,3.69e-4,20.906036376953125,4,453,11
2744,4165000,3115000,1,3.96e-4,19.805463790893555,4,457,11
4697,4195000,2815000,1,0.004203,20.331193923950195,4,484,11
3189,4065000,3045000,1,0.004779,20.329322814941406,4,497,11
3234,4515000,3045000,1,0.018729,18.925079345703125,4,501,11
5213,4155000,2735000,1,0.00297,20.8979549407959,4,506,11
3290,4425000,3035000,3,0.012816,19.56846809387207,4,514,11
3451,4085000,3005000,4,8.73e-4,18.7680606842041,4,531,11
4505,4225000,2845000,3,0.002628,20.16737174987793,4,537,11
3161,4435000,3055000,1,0.031131,19.853544235229492,5,549,11
4892,4195000,2785000,1,0.003366,19.21784210205078,5,565,11
5217,4195000,2735000,1,5.76e-4,22.41533660888672,5,566,11
5024,4215000,2765000,23,0.022446,19.39984130859375,5,580,11
5021,4185000,2765000,11,0.0027,20.580507278442383,5,602,11
3423,4455000,3015000,1,0.002583,19.80530166625977,5,608,11
2308,4355000,3185000,4,0.001062,19.449466705322266,5,626,11
3356,4435000,3025000,10,0.002637,18.864479064941406,5,634,11
5151,4185000,2745000,1,0.028845,18.430843353271484,5,635,11
3165,4475000,3055000,1,8.46e-4,19.966655731201172,5,642,11
2940,4175000,3085000,1,1.08e-4,19.90412139892578,5,643,11
2683,4205000,3125000,6,0.003555,16.886524200439453,5,651,11
4210,4525000,2895000,4,0.005274,19.511240005493164,5,652,11
4824,4165000,2795000,1,6.12e-4,20.932004928588867,5,654,11
3359,4465000,3025000,2,0.004833,19.856121063232425,5,659,11
2443,4405000,3165000,1,0.020052,18.536104202270508,5,683,11
2376,4385000,3175000,1,0.003726,18.5657958984375,5,686,11
3158,4405000,3055000,1,0.009882,19.16193389892578,6,690,11
3170,4525000,3055000,1,1.53e-4,20.71462059020996,6,698,11
3124,4065000,3055000,3,0.027261,19.23879051208496,6,701,11
3383,4055000,3015000,11,0.006336,20.21592712402344,6,704,11
2916,4585000,3095000,3,0.006615,19.34847068786621,6,718,11
3294,4465000,3035000,1,0.002376,20.057193756103516,6,721,11
3058,4055000,3065000,1,0.004995,20.167736053466797,6,724,11
4834,4265000,2795000,1,0.003555,23.434226989746097,6,725,11
2958,4355000,3085000,2,2.61e-4,18.210983276367188,7,733,11
3169,4515000,3055000,1,0.092304,19.900657653808594,7,737,11
4406,4535000,2865000,1,2.07e-4,19.75440788269043,7,748,11
4567,4195000,2835000,3,0.001989,18.56028938293457,7,749,11
4773,4305000,2805000,1,0.011898,19.744760513305664,7,765,11
4344,4565000,2875000,1,9.72e-4,19.762022018432617,7,780,11
4762,4195000,2805000,3,0.035334,20.484691619873047,7,781,11
4276,4535000,2885000,3,0.005616,21.407569885253903,8,801,11
4896,4235000,2785000,1,0.006408,18.982221603393555,8,804,11
3059,4065000,3065000,2,0.016596,22.277055740356445,8,805,11
2678,4155000,3125000,1,0.025875,19.692768096923828,8,812,11
4696,4185000,2815000,3,0.003456,18.829265594482425,8,813,11
3191,4085000,3045000,2,0.002142,20.640798568725582,9,825,11
4640,4275000,2825000,1,2.25e-4,20.09320640563965,9,836,11
3104,4515000,3065000,2,0.014895,19.5620059967041,9,859,11
4761,4185000,2805000,1,0.014274,18.122474670410156,9,869,11
2485,4175000,3155000,1,0.007956,21.263582229614254,10,891,11
4963,4255000,2775000,1,0.006228,20.229246139526367,10,909,11
4898,4255000,2785000,1,0.015192,19.571964263916016,10,922,11
5023,4205000,2765000,1,0.001332,18.59125709533691,10,925,11
4759,4165000,2805000,1,1.08e-4,18.68990135192871,10,928,11
5214,4165000,2735000,4,0.011862,20.37581443786621,10,931,11
3221,4385000,3045000,1,0.001206,18.083744049072266,10,936,11
3155,4375000,3055000,1,0.002574,20.679710388183594,10,988,11
3163,4455000,3055000,4,0.058968,20.851028442382812,10,995,11
3552,4445000,2995000,3,0.032967,19.65129852294922,11,1015,11
4896,4235000,2785000,1,5.94e-4,19.81537437438965,11,1017,11
4340,4525000,2875000,47,5.76e-4,17.923412322998047,11,1022,11
2677,4145000,3125000,2,9.9e-4,19.013099670410156,11,1025,11
