cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
2532,4645000,3155000,7,0.001215,20.11698532104492,1,8,6
2323,4505000,3185000,1,4.95e-4,20.694272994995117,1,14,6
1862,4445000,3255000,3,0.034488,21.071672439575195,1,17,6
2454,4515000,3165000,2,0.001332,18.560300827026367,1,25,6
2397,4595000,3175000,2,0.005589,20.260154724121097,1,28,6
2070,4575000,3225000,40,6.39e-4,19.824129104614254,1,37,6
1746,4585000,3275000,1,0.003141,20.877376556396484,2,63,6
1358,4605000,3335000,1,0.004473,18.46885108947754,2,70,6
1739,4515000,3275000,2,3.06e-4,18.89719009399414,2,83,6
2134,4565000,3215000,1,0.027513,19.701122283935547,2,95,6
2011,4635000,3235000,3,0.001395,20.47045135498047,2,122,6
1999,4515000,3235000,1,0.016785,21.40749168395996,2,135,6
1678,4555000,3285000,1,0.030789,19.439067840576172,2,145,6
2071,4585000,3225000,1,7.47e-4,20.225147247314453,2,154,6
1161,4585000,3365000,2,0.00198,20.679031372070312,2,171,6
2266,4585000,3195000,1,5.13e-4,18.556840896606445,2,181,6
2662,4645000,3135000,3,0.001782,19.84910011291504,2,185,6
2527,4595000,3155000,10,0.001116,18.664398193359375,2,190,6
2454,4515000,3165000,1,0.070677,18.25581741333008,3,213,6
1879,4615000,3255000,2,0.013986,19.1889591217041,3,216,6
2599,4665000,3145000,6,2.16e-4,19.243555068969727,3,226,6
2517,4495000,3155000,1,5.13e-4,18.61349105834961,3,230,6
1805,4525000,3265000,2,2.79e-4,21.13446617126465,3,249,6
1800,4475000,3265000,13,2.43e-4,20.204362869262695,5,320,6
2205,4625000,3205000,2,0.009225,17.94359588623047,5,323,6
1999,4515000,3235000,1,0.006993,18.79286003112793,5,329,6
1992,4445000,3235000,2,0.021492,19.044588088989254,5,337,6
2460,4575000,3165000,2,0.010575,22.1396541595459,6,345,6
2400,4625000,3175000,3,0.003969,20.229246139526367,6,369,6
2529,4615000,3155000,1,0.013293,20.75992202758789,6,379,6
2265,4575000,3195000,1,0.003294,20.286317825317383,6,388,6
2129,4515000,3215000,1,0.003537,24.121326446533203,6,396,6
1684,4615000,3285000,2,0.030591,21.297372817993164,6,399,6
2451,4485000,3165000,1,0.007299,20.003217697143555,6,408,6
2586,4535000,3145000,2,0.002475,20.619739532470703,7,478,6
2063,4505000,3225000,1,0.127854,19.876020431518555,7,479,6
1938,4555000,3245000,1,0.015192,20.930421829223633,7,500,6
1422,4595000,3325000,1,0.001062,19.891748428344727,7,508,6
2661,4635000,3135000,1,0.023319,18.793046951293945,7,515,6
1681,4585000,3285000,2,0.005247,19.666837692260746,7,525,6
2530,4625000,3155000,2,0.011574,22.19642448425293,7,530,6
1815,4625000,3265000,1,0.00153,18.597957611083984,7,532,6
2076,4635000,3225000,2,8.46e-4,18.374662399291992,7,544,6
1617,4595000,3295000,2,0.008289,20.439912796020508,8,553,6
1862,4445000,3255000,1,0.017757,18.598154067993164,8,554,6
1539,4465000,3305000,1,2.25e-4,20.02971076965332,8,555,6
1731,4435000,3275000,2,5.22e-4,19.43161964416504,8,559,6
2320,4475000,3185000,3,0.06147,21.639854431152344,8,562,6
1865,4475000,3255000,1,0.007119,18.555641174316406,8,578,6
2522,4545000,3155000,1,0.004626,20.824604034423828,9,588,6
2392,4545000,3175000,3,0.00225,20.47097396850586,9,595,6
2653,4555000,3135000,1,0.006183,20.216655731201172,9,621,6
2266,4585000,3195000,3,0.015246,18.884265899658203,9,630,6
2391,4535000,3175000,1,0.008559,18.344947814941406,9,633,6
2057,4445000,3225000,2,0.011286,18.374662399291992,9,643,6
1679,4565000,3285000,1,0.004842,19.304988861083984,10,709,6
1926,4435000,3245000,2,0.040545,20.784570693969727,10,714,6
1941,4585000,3245000,1,0.00279,20.024423599243164,10,730,6
1933,4505000,3245000,1,0.001035,20.23562240600586,10,745,6
2190,4475000,3205000,8,0.001458,17.39716148376465,11,759,6
2200,4575000,3205000,1,7.38e-4,20.471960067749023,11,775,6
2402,4645000,3175000,1,0.002916,17.665782928466797,11,788,6
1682,4595000,3285000,1,0.010917,18.62760353088379,11,812,6
2594,4615000,3145000,1,0.045846,19.905317306518555,11,822,6
2132,4545000,3215000,3,4.77e-4,20.198223114013672,11,826,6
2006,4585000,3235000,4,0.014868,18.494977951049805,11,829,6
1553,4605000,3305000,1,0.003258,19.057926177978516,12,846,6
2077,4645000,3225000,1,0.021582,19.376771926879883,12,852,6
