cell_position,x,y,number_of_cells,proportion_of_cell,mean_wind_speed,year,ID,cluster_id
4530,4475000,2845000,1,0.01854,19.625694274902344,1,16,10
5114,4465000,2755000,2,4.32e-4,18.65349769592285,1,27,10
2790,4625000,3115000,1,0.003987,20.31710433959961,1,61,10
4786,4435000,2805000,1,0.014319,18.59125709533691,1,74,10
4905,4325000,2785000,1,0.001512,20.797929763793945,1,91,10
5053,4505000,2765000,1,0.00117,18.12656593322754,1,100,10
4532,4495000,2845000,100,0.004302,19.63260269165039,2,125,10
4524,4415000,2845000,1,4.41e-4,16.79989242553711,2,129,10
4466,4485000,2855000,1,0.011565,19.48017120361328,2,144,10
4969,4315000,2775000,2,0.032715,18.235347747802734,2,149,10
5108,4405000,2755000,7,0.028503,19.00258445739746,2,161,10
5055,4525000,2765000,1,0.044685,19.66652488708496,2,168,10
4524,4415000,2845000,1,0.055863,19.05626106262207,3,183,10
4919,4465000,2785000,1,0.003348,20.247085571289062,3,190,10
4851,4435000,2795000,4,0.001386,20.13370704650879,3,206,10
4839,4315000,2795000,3,0.02007,19.48835563659668,3,225,10
4973,4355000,2775000,2,0.001233,18.979686737060547,3,233,10
4924,4515000,2785000,1,0.017739,20.82890892028809,3,236,10
2854,4615000,3105000,2,3.87e-4,20.91060256958008,3,240,10
4530,4475000,2845000,2,6.3e-5,20.98680877685547,3,245,10
4860,4525000,2795000,1,0.011547,19.205781936645508,3,272,10
5227,4295000,2735000,3,0.028314,20.406726837158203,3,274,10
4925,4525000,2785000,2,0.009531,19.704357147216797,4,288,10
5178,4455000,2745000,1,0.005661,20.91637802124023,4,291,10
5172,4395000,2745000,1,0.012591,22.1925106048584,4,299,10
4715,4375000,2815000,1,0.00297,18.453617095947266,4,317,10
2790,4625000,3115000,3,0.058203,19.283477783203125,4,326,10
2791,4635000,3115000,1,6.12e-4,19.017845153808594,4,334,10
5045,4425000,2765000,1,0.00225,19.620952606201172,4,335,10
5056,4535000,2765000,1,0.005823,18.14275550842285,4,346,10
4649,4365000,2825000,1,0.004545,18.370317459106445,4,351,10
5053,4505000,2765000,2,0.019044,18.254274368286133,4,354,10
5039,4365000,2765000,1,1.44e-4,21.19234275817871,4,387,10
5099,4315000,2755000,1,0.049914,19.62902450561523,4,392,10
4969,4315000,2775000,1,0.004428,20.724111557006836,4,396,10
4403,4505000,2865000,1,0.001494,21.417205810546875,5,403,10
4983,4455000,2775000,2,0.035991,17.219633102416992,5,404,10
4469,4515000,2855000,1,0.028791,19.044588088989254,5,414,10
4969,4315000,2775000,6,9.72e-4,20.26850700378418,5,415,10
4591,4435000,2835000,4,0.028908,20.267093658447266,5,424,10
4790,4475000,2805000,1,0.001719,18.91978645324707,6,444,10
4779,4365000,2805000,1,0.004824,20.6187686920166,6,454,10
5158,4255000,2745000,1,0.004302,20.809423446655273,6,458,10
5174,4415000,2745000,1,6.84e-4,19.384443283081055,6,459,10
4528,4455000,2845000,1,0.085122,17.911651611328125,6,467,10
5103,4355000,2755000,1,0.014058,21.619585037231445,6,471,10
4796,4535000,2805000,2,0.010161,21.56278610229492,7,487,10
4791,4485000,2805000,1,0.007992,18.21536636352539,7,498,10
4536,4535000,2845000,2,0.004194,19.37691307067871,7,505,10
5042,4395000,2765000,4,2.61e-4,20.06855010986328,7,524,10
5097,4295000,2755000,1,0.001152,20.732017517089844,7,536,10
4982,4445000,2775000,2,0.037287,19.1889591217041,7,539,10
5110,4425000,2755000,1,0.008046,21.4284725189209,7,545,10
4597,4495000,2835000,1,7.29e-4,19.499052047729492,7,546,10
4717,4395000,2815000,1,2.7e-4,18.748369216918945,7,547,10
4723,4455000,2815000,1,0.001764,18.17062187194824,7,555,10
4797,4545000,2805000,2,0.033336,18.262739181518555,7,558,10
5235,4375000,2735000,3,0.009846,18.41486358642578,7,570,10
5239,4415000,2735000,1,0.009783,23.492948532104492,7,577,10
4721,4435000,2815000,1,0.042831,20.071571350097656,7,583,10
5094,4265000,2755000,1,0.003132,20.83051109313965,7,589,10
5283,4205000,2725000,1,0.004995,18.768613815307617,7,597,10
4713,4355000,2815000,1,0.028575,20.314008712768555,7,606,10
4924,4515000,2785000,1,0.004761,19.996828079223633,7,613,10
4966,4285000,2775000,2,0.059715,19.832691192626953,7,616,10
5157,4245000,2745000,1,9.27e-4,20.15278434753418,7,619,10
4785,4425000,2805000,1,5.67e-4,19.938579559326172,7,620,10
5041,4385000,2765000,3,5.13e-4,20.923704147338867,7,623,10
5120,4525000,2755000,1,0.001089,18.55593490600586,7,633,10
4470,4525000,2855000,3,0.01449,19.550212860107425,8,657,10
4723,4455000,2815000,1,0.002475,18.540067672729492,8,660,10
5037,4345000,2765000,1,8.19e-4,23.305973052978516,8,664,10
4972,4345000,2775000,1,0.008082,19.7426700592041,8,669,10
5178,4455000,2745000,16,0.031311,20.72356414794922,8,670,10
5165,4325000,2745000,2,0.009675,18.755695343017575,8,677,10
4598,4505000,2835000,1,1.35e-4,18.58772087097168,8,683,10
4854,4465000,2795000,1,0.010404,20.11548614501953,8,689,10
2791,4635000,3115000,3,6.75e-4,19.20731735229492,8,716,10
4858,4505000,2795000,1,0.019962,19.939769744873047,8,723,10
4917,4445000,2785000,2,0.001647,19.566967010498047,8,727,10
4782,4395000,2805000,1,0.00225,20.391508102416992,8,732,10
4776,4335000,2805000,1,0.002511,19.31142807006836,8,739,10
