stand_id,species,count,dbh_from,dbh_to,hd,age,bwi_plot_id,layer
1,fasy,22.399365,13.329600000000001,14.0304,50.0,24.900392518112,1/1,overstory
1,fasy,21.871893,13.4654,14.174600000000002,50.0,24.900392518112,1/1,overstory
1,piab,54.324886500000005,9.275,9.725000000000001,51.84,20.370510273545598,1/1,overstory
1,piab,49.9698255,9.5854,10.0546,55.85677749360614,20.370510273545598,1/1,overstory
1,piab,56.411252999999995,9.139199999999999,9.5808,55.434782608695656,20.370510273545598,1/1,overstory
2,piab,466.27419000000003,4.4832,4.6368,71.25,12.23995239868283,2/1,overstory
2,piab,255.25201500000003,5.356199999999999,5.5638000000000005,61.96531791907515,12.23995239868283,2/1,overstory
2,piab,452.037735,4.522,4.678000000000001,70.76923076923076,12.23995239868283,2/1,overstory
2,piab,273.922995,5.2398,5.440200000000001,61.79640718562876,12.23995239868283,2/1,overstory
2,piab,287.53195500000004,5.1622,5.357800000000001,63.31288343558282,12.23995239868283,2/1,overstory
2,piab,811.9286549999999,3.8818,3.9981999999999998,78.35051546391753,10.369272473212254,2/1,overstory
2,piab,302.180985,5.0846,5.275400000000001,64.40251572327045,12.23995239868283,2/1,overstory
2,piab,326.34618,4.9681999999999995,5.1518,65.359477124183,12.23995239868283,2/1,overstory
2,piab,389.76723000000004,4.716,4.884,68.57142857142857,12.23995239868283,2/1,overstory
3,piab,75.5452485,8.1692,8.550800000000002,74.21383647798743,12.206909287746162,3/1,overstory
3,piab,50.484976499999995,9.5466,10.0134,65.60411311053984,19.789756139626828,3/1,overstory
3,piab,38.233700999999996,10.671800000000001,11.2082,59.59731543624161,19.789756139626828,3/1,overstory
3,piab,45.8924325,9.915199999999999,10.4048,63.52941176470589,19.789756139626828,3/1,overstory
3,piab,24.016135500000004,12.941600000000001,13.618400000000001,50.780141843971634,19.789756139626828,3/1,overstory
3,piab,63.4457295,8.7318,9.148200000000003,70.54755043227665,14.752945258783527,3/1,overstory
3,piab,41.703627,10.3032,10.8168,61.49532710280374,19.789756139626828,3/1,overstory
3,piab,35.9467425,10.9434,11.496599999999999,58.308026030368765,19.789756139626828,3/1,overstory
3,piab,26.3934915,12.437199999999999,13.0828,52.04460966542751,19.789756139626828,3/1,overstory
3,piab,42.8979435,10.186800000000002,10.693200000000001,61.99052132701422,19.789756139626828,3/1,overstory
3,piab,48.962899500000006,9.663,10.137,64.81012658227849,19.789756139626828,3/1,overstory
3,piab,28.803609,11.991,12.609000000000002,53.12621359223303,19.789756139626828,3/1,overstory
3,piab,31.6882605,11.525400000000001,12.114600000000001,55.72301425661915,19.789756139626828,3/1,overstory
3,piab,35.0289885,11.059800000000001,11.620200000000002,57.730192719486084,19.789756139626828,3/1,overstory
3,piab,34.583238,11.118,11.682,57.531914893617014,19.789756139626828,3/1,overstory
4,piab,230.63149500000003,5.5308,5.7492,54.94505494505495,13.285309839736614,4/1,overstory
4,piab,734.278935,3.9787999999999997,4.1012,53.33333333333334,13.16915901295286,4/1,understory
4,piab,598.2799950000001,4.1922,4.3278,68.67256637168141,13.16915901295286,4/1,overstory
4,piab,425.45316,4.599600000000001,4.760400000000001,64.4776119402985,13.16915901295286,4/1,overstory
4,piab,452.037735,4.522,4.678000000000001,65.23076923076923,13.16915901295286,4/1,overstory
4,piab,763.943715,3.94,4.0600000000000005,71.2,13.16915901295286,4/1,overstory
4,piab,1224.07251,3.5326000000000004,3.6274,58.734177215189874,10.540218686692647,4/1,understory
4,piab,107.96875800000001,7.1604,7.479600000000001,50.0,13.285309839736614,4/1,overstory
4,piab,363.35019,4.813000000000001,4.987,61.793103448275865,13.16915901295286,4/1,overstory
4,piab,100.28667000000002,7.3544,7.685600000000001,50.0,13.866063973655383,4/1,overstory
4,piab,202.98216,5.7636,5.9963999999999995,53.195876288659804,13.285309839736614,4/1,overstory
5,pisy,174.891525,6.0546,6.305400000000001,62.00956937799043,11.98748862811407,5/1,overstory
5,piab,149.5699995,6.3844,6.6556,70.08849557522124,14.911421414709167,5/1,overstory
5,pisy,68.072502,8.498999999999999,8.901,50.0,14.911421414709167,5/1,overstory
5,piab,235.785075,5.492000000000001,5.708,78.66666666666666,14.911421414709167,5/1,overstory
5,piab,326.34618,4.9681999999999995,5.1518,85.22875816993465,14.911421414709167,5/1,overstory
5,piab,176.577225,6.0352,6.284800000000001,71.53846153846155,14.911421414709167,5/1,overstory
5,piab,213.864045,5.6666,5.8934,76.6137566137566,14.911421414709167,5/1,overstory
5,piab,178.287405,6.0158000000000005,6.264200000000001,73.04347826086956,14.911421414709167,5/1,overstory
5,pisy,80.0100345,7.9946,8.365400000000001,50.0,14.911421414709167,5/1,overstory
6,acps,94.0527825,7.529,7.871,50.0,13.982214800439138,6/1,overstory
6,fasy,132.62912699999998,6.656000000000001,6.944,62.666666666666664,13.982214800439138,6/1,overstory
6,acps,46.574836499999996,9.857,10.343000000000002,50.0,13.982214800439138,6/1,overstory
6,soau,50.484976499999995,9.5466,10.0134,50.0,13.982214800439138,6/1,overstory
6,lade,21.7980645,13.4848,14.195200000000002,50.0,22.693526809220675,6/1,remnant
7,piab,31.1781945,11.603000000000002,12.197000000000001,61.09090909090909,17.931342911086766,7/1,overstory
7,fasy,71.88298950000001,8.3244,8.715600000000002,80.0,17.931342911086766,7/1,overstory
7,piab,23.267628,13.116200000000001,13.8038,51.37870855148342,17.931342911086766,7/1,overstory
7,piab,41.8991895,10.2838,10.7962,63.3255269320843,17.931342911086766,7/1,overstory
7,piab,28.803609,11.991,12.609000000000002,55.6116504854369,17.931342911086766,7/1,overstory
7,fasy,44.1443055,10.0704,10.569600000000001,65.57692307692308,17.931342911086766,7/1,overstory
7,piab,28.252359,12.088000000000001,12.712000000000002,55.230769230769226,17.931342911086766,7/1,overstory
7,piab,41.1250875,10.361400000000001,10.8786,62.92343387470998,17.931342911086766,7/1,overstory
7,piab,27.929166000000002,12.1462,12.773800000000001,55.06692160611855,17.931342911086766,7/1,overstory
7,piab,35.7912915,10.9628,11.5172,60.08658008658009,17.931342911086766,7/1,overstory
7,fasy,57.657874500000005,9.0616,9.4984,73.18681318681318,17.931342911086766,7/1,overstory
7,piab,18.477339,14.474200000000002,15.245800000000001,50.0,17.931342911086766,7/1,overstory
8,piab,34.7308695,11.098600000000001,11.6614,52.87846481876333,25.01654334489575,8/1,overstory
8,piab,47.508642,9.779399999999999,10.2606,57.45635910224439,16.305231336114215,8/1,overstory
8,piab,37.3924995,10.7688,11.3112,52.56637168141592,16.305231336114215,8/1,overstory
8,piab,31.052604000000002,11.6224,12.217600000000001,50.0,25.01654334489575,8/1,overstory
8,pisy,10.0238106,18.9362,19.9838,50.0,26.758805746652058,8/1,overstory
8,piab,29.8373595,11.816400000000002,12.4236,50.0,25.01654334489575,8/1,overstory
8,pisy,15.725185499999998,15.521799999999999,16.358200000000004,50.0,25.597297478814518,8/1,overstory
8,pisy,31.3045515,11.5836,12.176400000000001,51.49797570850203,25.01654334489575,8/1,overstory
8,fasy,42.8979435,10.186800000000002,10.693200000000001,54.7867298578199,25.01654334489575,8/1,overstory
9,piab,114.76831050000001,7.0052,7.314800000000001,75.96899224806201,15.608326375411691,9/1,overstory
9,piab,118.41151500000001,6.927600000000001,7.2324,78.4251968503937,15.608326375411691,9/1,overstory
9,piab,192.910215,5.8606,6.0994,90.05025125628141,15.608326375411691,9/1,overstory
9,piab,136.008075,6.5978,6.882200000000001,81.68776371308017,15.608326375411691,9/1,overstory
9,piab,105.5739675,7.2186,7.5414,75.53903345724908,15.608326375411691,9/1,overstory
9,piab,291.09270000000004,5.1428,5.3372,99.75308641975309,11.076762661828758,9/1,overstory
9,piab,83.210112,7.8782,8.241800000000001,70.4950495049505,15.608326375411691,9/1,overstory
9,piab,159.28437000000002,6.2486,6.5114,85.47945205479454,15.608326375411691,9/1,overstory
9,piab,209.408655,5.705400000000001,5.9346,92.14659685863874,15.608326375411691,9/1,overstory
10,cabe,631.35846,4.134,4.266,75.63636363636365,11.543047437980306,10/1,overstory
10,piab,178.287405,6.0158000000000005,6.264200000000001,51.01449275362319,10.542880744224853,10/1,overstory
10,piab,144.4128,6.462,6.738,50.0,12.123801571899076,10/1,overstory
10,fasy,384.25818000000004,4.7354,4.9046,66.38297872340426,12.123801571899076,10/1,overstory
