stand_id,species,count,dbh_from,dbh_to,hd,age,bwi_plot_id,layer
350,piab,36.216591,36.375,38.625,88.26666666666667,105.0,350/1,overstory
350,piab,6.1098223,88.56099999999999,94.039,45.34501642935378,185.0,350/1,overstory
350,abal,13.378265,59.849,63.551,47.81199351701783,125.0,350/1,overstory
350,piab,10.917637,66.25099999999999,70.349,57.39385065885798,185.0,350/1,overstory
350,piab,61.402374,27.936,29.664,102.7777777777778,19.6806827423799,350/1,overstory
350,piab,16.593979,53.738,57.062,67.68953068592059,84.23739802178206,350/1,overstory
350,piab,22.860521,45.784,48.61600000000001,75.84745762711863,105.0,350/1,overstory
350,algl,45.928432,32.300999999999995,34.299,76.27627627627628,75.0,350/1,overstory
350,abal,21.298666,47.433,50.367,58.282208588957054,125.0,350/1,overstory
350,piab,16.534237,53.835,57.165,67.56756756756756,105.0,350/1,overstory
350,abal,13.079794,60.528,64.272,47.27564102564102,125.0,350/1,overstory
350,piab,21.740993,46.948,49.852,74.58677685950413,105.0,350/1,overstory
350,piab,55.473408,29.391,31.209000000000003,100.0,22.91873181396117,350/1,overstory
350,abal,9.3005075,71.78,76.22,40.81081081081081,185.0,350/1,overstory
350,piab,24.600691,44.135,46.865,77.80219780219781,105.0,350/1,overstory
350,abal,23.655611,45.008,47.792,60.77586206896552,105.0,350/1,overstory
350,piab,38.650654,35.211,37.389,90.0826446280992,105.0,350/1,overstory
351,piab,50.048229,30.943,32.857,81.81818181818183,50.0,351/1,overstory
351,piab,40.871513,34.241,36.359,76.4872521246459,50.0,351/1,overstory
351,piab,26.669031,42.389,45.011,65.21739130434783,50.0,351/1,overstory
351,piab,35.084892,36.957,39.243,73.49081364829397,50.0,351/1,overstory
351,piab,39.297512,34.92,37.08,75.55555555555556,50.0,351/1,overstory
351,piab,41.104069,34.144,36.25600000000001,76.70454545454545,50.0,351/1,overstory
351,piab,40.18557,34.532000000000004,36.668,76.12359550561798,50.0,351/1,overstory
351,fasy,21.562424,47.142,50.058,56.79012345679012,70.0,351/1,overstory
352,piab,12.318226,62.371,66.229,57.8538102643857,123.0,352/1,overstory
352,piab,19.428091,49.664,52.736,68.5546875,123.0,352/1,overstory
352,piab,33.83036,37.636,39.964,82.7319587628866,123.0,352/1,overstory
352,piab,18.130861,51.41,54.59,66.98113207547169,123.0,352/1,overstory
352,piab,13.868352,58.782,62.418000000000006,60.56105610561057,123.0,352/1,overstory
352,piab,20.701736,48.112,51.088,71.16935483870967,123.0,352/1,overstory
352,piab,27.932793,41.419,43.981,77.75175644028103,123.0,352/1,overstory
352,pisy,33.313217,37.927,40.273,82.09718670076727,123.0,352/1,overstory
352,piab,18.690851,50.634,53.766000000000005,66.85823754789271,123.0,352/1,overstory
352,piab,33.313217,37.927,40.273,82.3529411764706,123.0,352/1,overstory
352,piab,20.954451,47.821,50.779,70.58823529411764,123.0,352/1,overstory
353,pisy,18.062632,51.507,54.693000000000005,51.9774011299435,134.0,353/1,overstory
353,fasy,385.1008,11.155,11.845,89.56521739130436,64.0,353/1,understory
353,tico,23.757904,44.911,47.689,56.15550755939525,69.0,353/1,overstory
353,psme,16.775169,53.447,56.753,63.1578947368421,59.0,353/1,overstory
353,piab,18.40766,51.022,54.178,54.562737642585546,74.0,353/1,overstory
354,piab,37.607502,35.696,37.904,85.05434782608697,71.0,354/1,overstory
354,piab,25.951511,42.971,45.629,70.42889390519188,71.0,354/1,overstory
354,piab,37.20203,35.89,38.11,81.8918918918919,71.0,354/1,overstory
354,piab,17.927334,51.70099999999999,54.899,62.85178236397749,71.0,354/1,overstory
354,piab,34.901443,37.054,39.346,80.10471204188482,71.0,354/1,overstory
354,piab,37.812725,35.599000000000004,37.801,82.28882833787465,71.0,354/1,overstory
354,piab,78.323082,24.735,26.265,102.3529411764706,11.901461381984015,354/1,overstory
355,psme,232.51268,14.356,15.244000000000002,91.2162162162162,16.88212927756654,355/1,overstory
355,psme,184.82213,16.102,17.098000000000003,86.74698795180721,30.0,355/1,overstory
355,psme,147.21234,18.042,19.158,82.25806451612902,30.0,355/1,overstory
355,psme,100.60165,21.825,23.175,74.66666666666667,30.0,355/1,overstory
355,psme,73.630638,25.511,27.089,68.8212927756654,30.0,355/1,overstory
355,psme,178.31862,16.392999999999997,17.407,77.51479289940829,30.0,355/1,overstory
355,psme,406.00748,10.864,11.536,98.21428571428572,3.89658068033869,355/1,overstory
355,psme,152.07855,17.751,18.849,83.06010928961747,30.0,355/1,overstory
355,psme,144.09683,18.236,19.364,81.91489361702128,30.0,355/1,overstory
356,frex,55.109055,29.488,31.312,76.64473684210526,40.0,356/1,overstory
356,frex,78.94101,24.638,26.162,81.10236220472441,17.446522093853073,356/1,overstory
356,frex,28.871645,40.74,43.26,60.47619047619048,40.0,356/1,overstory
